name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386067,lon_tug_9386067,sog_tug_9386067,heading_tug_9386067,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9830202,lon_tug_9830202,sog_tug_9830202,heading_tug_9830202,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9853694,lon_tug_9853694,sog_tug_9853694,heading_tug_9853694,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860,lat_tug_9951604,lon_tug_9951604,sog_tug_9951604,heading_tug_9951604,lat_tug_9951616,lon_tug_9951616,sog_tug_9951616,heading_tug_9951616
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.2891276754,103.761863371,0.565889,1.08036,2.98975,171.724,2.07694180987,118.998,2023-07-08 07:01:48,False,1.29096835832,103.760547226,0.0,0.0,1.29070335985,103.760683894,0.0,0.0,1.28762618922,103.755450913,3.241,58.9966,1.27734873977,103.747999664,3.39533,0.0,1.29088669214,103.760432226,0.0,9.99756,1.23850835843,103.738700564,0.0,181.0,1.2907666931,103.760595556,0.0,25.9991,1.29024669293,103.761163892,0.0,300.998,1.28510169281,103.75894389,0.0,210.998,1.28608282066,103.757184632,0.0514444,207.999
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28909226497,103.761868751,0.565889,1.08036,2.98975,171.724,2.07694180987,118.998,2023-07-08 07:01:58,False,1.29097002536,103.760548893,0.0,0.0,1.29071335945,103.760682227,0.0,0.0,1.28764997788,103.755643185,3.241,59.9963,1.27747776813,103.747828894,3.39533,0.0,1.29089169338,103.760440562,0.0,9.99756,1.23851169274,103.738708891,0.0,181.0,1.2907666931,103.760595556,0.0,25.9991,1.29024669293,103.761163892,0.0,300.998,1.28509761243,103.758939906,0.0,210.998,1.28608348305,103.757185079,0.0514444,208.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28905685234,103.76187414,0.565889,1.08036,2.98975,171.724,2.07694180987,118.998,2023-07-08 07:02:08,False,1.29096835832,103.760547226,0.0,0.0,1.29071002579,103.760690563,0.0,0.0,1.2876773967,103.755844899,3.241,56.9971,1.27759803395,103.747648015,3.241,0.0,1.29089169338,103.760440562,0.0,9.99756,1.2385172395,103.738719982,0.0514444,183.999,1.2907666931,103.760595556,0.0,25.9991,1.29024669293,103.761163892,0.0,300.998,1.28509465243,103.758931895,0.0,210.998,1.28607603121,103.75718178,0.0514444,209.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28898097096,103.761885673,0.565889,1.08036,2.98975,171.724,2.07694180987,118.998,2023-07-08 07:02:18,False,1.29097002524,103.760545559,0.0,0.0,1.29071336016,103.760702224,0.0,0.0,1.28776128704,103.756273703,3.241,56.9971,1.27781459454,103.747295462,3.08667,0.0,1.29089169355,103.760445564,0.0,9.99756,1.23852335837,103.738737223,0.0,183.999,1.290776693,103.760602224,0.0,25.9991,1.29024669293,103.761163892,0.0,300.998,1.28508723932,103.758931237,0.0514444,210.998,1.28607335958,103.757180561,0.0514444,210.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28894050001,103.761891825,0.565889,1.08036,2.98975,171.724,2.07694180987,118.998,2023-07-08 07:02:28,False,1.29097335897,103.76053889,0.0,0.0,1.29068169221,103.760708894,0.0,0.0,1.28787491277,103.756501519,3.241,52.998,1.27792301671,103.747133941,3.03522,0.0,1.29089835962,103.760455558,0.0,9.99756,1.23852002476,103.73874556,0.0,183.999,1.290776693,103.760602224,0.0,25.9991,1.29024669293,103.761163892,0.0,300.998,1.28509069812,103.758934124,0.0514444,210.998,1.28607669329,103.757173892,0.0,210.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28890508738,103.761897214,0.565889,1.08036,2.98975,171.724,2.07694180987,118.998,2023-07-08 07:02:38,False,1.29097835996,103.760540557,0.0,0.0,1.29068335978,103.760725558,0.0,0.0,1.28795554169,103.75668476,3.241,51.9983,1.27803237299,103.746949298,3.03522,0.0,1.29089835962,103.760455558,0.0,9.99756,1.23851835842,103.738760555,0.0,183.999,1.29078335824,103.760588895,0.0,24.9994,1.29024669293,103.761163892,0.0,300.998,1.28509773767,103.758922787,0.0514444,210.998,1.28608335888,103.757170557,0.0,209.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28886461864,103.761903367,0.565889,1.08036,2.98975,171.724,2.07694180987,118.998,2023-07-08 07:02:48,False,1.29097835996,103.760540557,0.0,0.0,1.29068835886,103.760735561,0.0,0.0,1.28815694549,103.757094922,3.241,48.999,1.27814138917,103.746790137,3.03522,0.0,1.29088669268,103.760447222,0.0,9.99756,1.23851835842,103.738760555,0.0,183.999,1.29078669237,103.760593897,0.0,24.9994,1.29024669293,103.761163892,0.0,300.998,1.28508835927,103.758915557,0.0,210.998,1.28609002686,103.757172224,0.0,209.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28976002679,103.76176723,0.565889,1.08036,2.98975,171.724,2.07694180987,118.998,2023-07-08 07:02:58,False,1.29099669249,103.760545558,0.0,0.0,1.29068752628,103.760730129,0.0514444,0.0,1.28829281611,103.757267132,3.241,49.9988,1.27833683225,103.74649843,2.62367,0.0,1.29088502587,103.760452224,0.0,9.99756,1.23851835842,103.738760555,0.0,183.999,1.29079669233,103.760602224,0.0,24.9994,1.29024669293,103.761163892,0.0,300.998,1.28508082241,103.758912012,0.0514444,209.998,1.28609502571,103.757175558,0.0,209.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982835969,103.761767227,0.565889,0.0,2.98975,0.0,2.07694180987,118.998,2023-07-08 07:03:08,False,1.29100335814,103.76054389,0.0,0.0,1.29069169264,103.760730559,0.0,0.0,1.28844731711,103.757438357,3.13811,53.9978,1.27839037707,103.746322546,2.62367,0.0,1.29088502587,103.760452224,0.0,9.99756,1.23853002562,103.738773892,0.0,182.999,1.29080502496,103.760600556,0.0,24.9994,1.29024669293,103.761163892,0.0,300.998,1.28507502535,103.75890723,0.0,210.998,1.28609669281,103.757178893,0.0,209.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982835969,103.761767227,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:03:18,True,1.29099335871,103.760550559,0.0,0.0,1.2906883588,103.760733894,0.0,0.0,1.28859976096,103.757748506,2.88089,60.9961,1.27848238078,103.746071812,2.26356,0.0,1.29087669145,103.760465562,0.0,9.99756,1.23852335985,103.738772225,0.0,183.999,1.29079669245,103.760605558,0.0,23.9996,1.29024669293,103.761163892,0.0,300.998,1.28507669221,103.758903895,0.0,210.998,1.28609448731,103.757184631,0.0514444,212.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982835969,103.761767227,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:03:28,True,1.29099169156,103.760545558,0.0,0.0,1.29070169237,103.760732226,0.0,0.0,1.28867805236,103.75795214,2.778,64.9951,1.2784975033,103.745975544,2.72656,0.0,1.29087669145,103.760465562,0.0,9.99756,1.23852669324,103.738758897,0.0,183.999,1.29079669245,103.760605558,0.0,23.9996,1.29024669293,103.761163892,0.0,300.998,1.28507669221,103.758903895,0.0,210.998,1.28610169178,103.757185561,0.0,212.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982835969,103.761767227,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:03:38,True,1.29098835969,103.760542224,0.0,0.0,1.29070502638,103.760733893,0.0,0.0,1.28874204924,103.758265591,2.62367,66.9946,1.27854880093,103.745811945,2.72656,0.0,1.29087669145,103.760465562,0.0,9.99756,1.23851836006,103.738747227,0.0,183.999,1.2907800254,103.760620564,0.0,23.9996,1.29024669293,103.761163892,0.0,300.998,1.28507669221,103.758903895,0.0,210.998,1.28610169178,103.757185561,0.0,212.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982835969,103.761767227,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:03:48,True,1.29098335881,103.760543891,0.0,0.0,1.29070835981,103.760718897,0.0,0.0,1.2887534336,103.75845761,2.52078,66.9946,1.27881966527,103.745304674,3.03522,0.0,1.29090165868,103.760467764,0.0514444,9.99756,1.23852169202,103.738752228,0.0,183.999,1.29076336014,103.76062389,0.0,23.9996,1.29024669293,103.761163892,0.0,300.998,1.28505365844,103.758913785,0.0514444,210.998,1.28610115326,103.7571913,0.0514444,213.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982835969,103.761767227,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:03:58,True,1.29097169234,103.760548893,0.0,0.0,1.29070002677,103.760708894,0.0,0.0,1.28877778901,103.758636984,2.52078,66.9946,1.27893244034,103.745119285,3.03522,0.0,1.29090658019,103.760469387,0.0514444,9.99756,1.23852335872,103.738745559,0.0,183.999,1.29074835954,103.76062389,0.0,23.9996,1.29024669293,103.761163892,0.0,300.998,1.2850490317,103.758912452,0.0514444,209.998,1.28609669324,103.757190563,0.0,213.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982835969,103.761767227,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:04:08,True,1.29097335914,103.760543891,0.0,0.0,1.29071002597,103.760695556,0.0,0.0,1.28878033984,103.758778223,2.41789,65.9949,1.2790879534,103.744971037,3.03522,0.0,1.29090813447,103.760466544,0.0514444,9.99756,1.23852502542,103.738738891,0.0,183.999,1.29074835954,103.76062389,0.0,23.9996,1.29024669293,103.761163892,0.0,300.998,1.28504816079,103.758915567,0.0514444,209.998,1.28609169242,103.757193889,0.0,213.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982835969,103.761767227,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:04:18,True,1.2909650264,103.760542224,0.0,0.0,1.29071002597,103.760695556,0.0,0.0,1.28885543358,103.759090472,2.315,57.9968,1.27931669252,103.744833896,52.6277,0.0,1.29089169188,103.76046056,0.0,9.99756,1.23852835951,103.738742225,0.0,183.999,1.29076502683,103.760615563,0.0,23.9996,1.29024669293,103.761163892,0.0,300.998,1.28504545001,103.758900018,0.0514444,209.998,1.28609502626,103.757190563,0.0,213.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982835969,103.761767227,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:04:28,True,1.29096335936,103.760540557,0.0,0.0,1.29071502529,103.760712228,0.0,0.0,1.28889373983,103.759243117,2.26356,52.998,1.27964827752,103.744615198,3.34389,0.0,1.29086669311,103.760440563,0.0,9.99756,1.23852502577,103.738747226,0.0,183.999,1.29076502683,103.760615563,0.0,23.9996,1.29024669293,103.761163892,0.0,300.998,1.28504445547,103.758903581,0.0514444,209.998,1.28610002474,103.757183894,0.0,213.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982835969,103.761767227,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:04:38,True,1.29096502586,103.760527228,0.0,0.0,1.29071835901,103.760705559,0.0,0.0,1.28896697638,103.759485992,2.26356,49.9988,1.27982082903,103.744493362,3.34389,0.0,1.29086669311,103.760440563,0.0,9.99756,1.23852502577,103.738747226,0.0,183.999,1.29076669345,103.760605559,0.0,24.9994,1.29024835805,103.761173895,0.0,302.997,1.28503773817,103.758881117,0.0514444,208.998,1.28610502562,103.757182227,0.0,214.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982835969,103.761767227,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:04:48,True,1.29095669312,103.760525561,0.0,0.0,1.29071502661,103.760687228,0.0,0.0,1.28903765789,103.759592586,2.26356,45.0,1.2801564574,103.744185336,3.44678,0.0,1.29085002499,103.760425559,0.0,9.99756,1.23852669261,103.738743892,0.0,183.999,1.29076669345,103.760605559,0.0,24.9994,1.29024835805,103.761173895,0.0,302.997,1.28503582272,103.758878678,0.0514444,208.998,1.28610002474,103.757183894,0.0,214.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900.0,1.28982835969,103.761767227,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-07-08 07:04:58,True,1.29095169236,103.760530563,0.0,0.0,1.29072502657,103.760695564,0.0,0.0,1.28910861562,103.759705497,2.26356,45.0,1.28034583012,103.744121518,3.44678,0.0,1.29084669312,103.760422224,0.0,9.99756,1.23853169354,103.738743892,0.0,182.999,1.29075335971,103.760602225,0.0,24.9994,1.29024835805,103.761173895,0.0,302.997,1.28503452784,103.75888067,0.0514444,208.998,1.28609836009,103.757187229,0.0,213.997
