name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9678446,lon_tug_9678446,sog_tug_9678446,heading_tug_9678446,lat_tug_9727340,lon_tug_9727340,sog_tug_9727340,heading_tug_9727340,lat_tug_9727687,lon_tug_9727687,sog_tug_9727687,heading_tug_9727687,lat_tug_9813709,lon_tug_9813709,sog_tug_9813709,heading_tug_9813709,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9951604,lon_tug_9951604,sog_tug_9951604,heading_tug_9951604,lat_tug_9951616,lon_tug_9951616,sog_tug_9951616,heading_tug_9951616
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28965502627,103.762000555,0.0,0.0,3.92699,0.0,2.09439510239,119.998,2023-06-17 08:43:17,True,1.29028788286,103.761134969,0.0514444,0.0,1.29106704532,103.760287743,0.0514444,254.998,1.29077848298,103.760397096,0.0514444,108.995,1.29093502651,103.760143893,0.0,0.0,1.29130669231,103.760147223,0.0,0.0,1.29074407884,103.760325126,0.0514444,310.995,1.2826817319,103.768765083,5.04156,303.997,1.29074042083,103.760713692,0.0514444,0.0,1.2909266915,103.760513892,0.0,301.998,1.29150135153,103.759967455,0.0,200.995,1.2908678275,103.760489509,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28975335911,103.76177389,0.0,0.0,3.84147,0.0,2.09439510239,119.998,2023-06-17 08:43:27,True,1.29028924943,103.761131362,0.0514444,0.0,1.29106465417,103.760288322,0.0514444,254.998,1.29078594622,103.760410284,0.0514444,108.995,1.29090169343,103.76014056,0.0,0.0,1.29131930759,103.76012547,0.0514444,0.0,1.29074124825,103.760324055,0.0514444,310.995,1.28287366439,103.768426905,5.19589,303.997,1.29072314457,103.760733796,0.102889,0.0,1.2909266915,103.760513892,0.0,301.998,1.29149502583,103.759967227,0.0,200.995,1.29086624898,103.760493291,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.84147,0.0,2.09439510239,119.998,2023-06-17 08:43:37,True,1.29028986763,103.761130924,0.0514444,0.0,1.29106248152,103.760286769,0.0514444,254.998,1.29079428565,103.760413627,0.0514444,108.995,1.29090169343,103.76014056,0.0,0.0,1.29138328355,103.760105628,0.102889,0.0,1.29074247377,103.760327548,0.0514444,310.995,1.28324206861,103.767829787,5.19589,303.997,1.29072660856,103.76072725,0.0514444,0.0,1.29092169277,103.760513892,0.0,302.997,1.29149502583,103.759967227,0.0,200.995,1.29086805266,103.760488043,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.84147,0.0,2.09439510239,119.998,2023-06-17 08:43:47,True,1.29028667059,103.761131547,0.0514444,0.0,1.29107754583,103.760277634,0.0514444,254.998,1.2907988229,103.760412925,0.0514444,108.995,1.29091002618,103.760142227,0.0,0.0,1.29137980143,103.760099091,0.102889,0.0,1.29073668671,103.76032488,0.0514444,309.996,1.28346896763,103.767486615,5.29878,308.996,1.29070633437,103.760759305,0.0514444,0.0,1.29094002506,103.760512224,0.0,302.997,1.29149201195,103.759965201,0.0,200.995,1.29086716493,103.760484016,0.0514444,305.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28976502576,103.761900563,0.0,0.0,5.60251,0.0,2.09439510239,119.998,2023-06-17 08:43:57,True,1.29031228529,103.761149429,0.0514444,0.0,1.29106976712,103.760271816,0.0514444,254.998,1.29079320386,103.760416198,0.0514444,108.995,1.29090835849,103.760122229,0.0,0.0,1.29138618879,103.7600948,0.0514444,0.0,1.29074269249,103.760331479,0.0514444,309.996,1.28368087098,103.76722891,5.35022,304.997,1.29072883406,103.760724836,0.0514444,0.0,1.29092836021,103.760500563,0.0,302.997,1.29149502571,103.759963893,0.0,199.995,1.2908666282,103.760478224,0.0514444,305.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28976502576,103.761900563,0.0,0.0,5.60251,0.0,2.09439510239,119.998,2023-06-17 08:44:07,True,1.29031699071,103.76115916,0.0514444,0.0,1.2910633597,103.760270562,0.0,254.998,1.29079039544,103.760417839,0.0514444,108.995,1.29090835849,103.760122229,0.0,0.0,1.29139398492,103.760094027,0.0514444,0.0,1.29074852816,103.760335304,0.0514444,309.996,1.28407042166,103.766678236,5.35022,304.997,1.2907128802,103.760740851,0.0514444,0.0,1.29093169202,103.76050223,0.0,302.997,1.29148918125,103.759961015,0.0514444,199.995,1.29086830422,103.760484033,0.0514444,305.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28976502576,103.761900563,0.0,0.0,5.60251,0.0,2.09439510239,119.998,2023-06-17 08:44:17,True,1.29031699071,103.76115916,0.0514444,0.0,1.29106502674,103.760272229,0.0,254.998,1.29079014988,103.760404097,0.0514444,109.995,1.29094677725,103.760087374,0.0514444,0.0,1.29139216329,103.760091351,0.0514444,0.0,1.29075634396,103.760328855,0.0514444,309.996,1.28421688359,103.766362769,5.35022,307.996,1.29072384434,103.760729794,0.0514444,0.0,1.29093169202,103.76050223,0.0,302.997,1.29148509007,103.759963797,0.0514444,199.995,1.29086493735,103.760489948,0.0514444,305.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28976502576,103.761900563,0.0,0.0,5.60251,0.0,2.09439510239,119.998,2023-06-17 08:44:27,True,1.29031502524,103.761147226,0.0,0.0,1.29106502674,103.760272229,0.0,254.998,1.2907792869,103.760403633,0.0514444,110.995,1.29092309315,103.760094342,0.0514444,0.0,1.29140909726,103.76006958,0.0514444,0.0,1.29075708111,103.760320554,0.0514444,310.995,1.28444618913,103.766056188,5.35022,307.996,1.29072846091,103.7607246,0.0514444,0.0,1.29093169243,103.760513892,0.0,302.997,1.29147954402,103.759970519,0.0514444,199.995,1.29086036249,103.760488474,0.0514444,305.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28979002614,103.761967224,0.0,0.0,1.97222,0.0,2.09439510239,119.998,2023-06-17 08:44:37,True,1.29031502524,103.761147226,0.0,0.0,1.29107765332,103.760257881,0.0514444,254.998,1.29076842171,103.760403168,0.0514444,110.995,1.29092554387,103.76009221,0.0514444,0.0,1.29141706193,103.760089341,0.0514444,0.0,1.29075871491,103.760318799,0.0514444,311.995,1.28487506138,103.765469175,5.35022,307.996,1.2907173063,103.76071873,0.0514444,0.0,1.29093002546,103.760513892,0.0,302.997,1.29147657432,103.759969185,0.0514444,199.995,1.29086121035,103.760488851,0.0514444,305.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28979002614,103.761967224,0.0,0.0,1.97222,0.0,2.09439510239,119.998,2023-06-17 08:44:47,True,1.29030923827,103.761146911,0.0514444,0.0,1.29108132286,103.760257258,0.0514444,254.998,1.29076561329,103.7604048,0.0514444,110.995,1.29093379235,103.760083733,0.0514444,0.0,1.2914234317,103.760087261,0.0514444,0.0,1.29076183915,103.760319711,0.0514444,311.995,1.28507490344,103.765136253,5.35022,307.996,1.29069548877,103.760750855,0.0514444,0.0,1.29092336016,103.760525563,0.0,302.997,1.29147360683,103.759967851,0.0514444,199.995,1.29086372518,103.760489228,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169286,103.762000563,0.0,0.0,3.1765,0.0,2.09439510239,119.998,2023-06-17 08:44:57,True,1.29031415299,103.761143883,0.0514444,0.0,1.29106410984,103.760255039,0.0514444,254.998,1.29075987031,103.760399536,0.0514444,110.995,1.290931077,103.760094649,0.0514444,0.0,1.29142442774,103.760094903,0.0514444,0.0,1.29075878125,103.76032158,0.0514444,312.995,1.28528338983,103.76491341,5.40167,312.995,1.29068569507,103.760768765,0.0514444,0.0,1.29093835838,103.76052056,0.0,302.997,1.29147835854,103.759975555,0.0,199.995,1.29086328798,103.760488386,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28964299498,103.762181413,0.0514444,0.0869314,1.97222,116.565,2.09439510239,119.998,2023-06-17 08:45:07,True,1.29031209989,103.761151395,0.0514444,0.0,1.29105617928,103.760263121,0.0514444,254.998,1.29075666006,103.760401405,0.0514444,110.995,1.29093387655,103.760092209,0.0514444,0.0,1.29139169165,103.76017723,0.0514444,0.0,1.29075530832,103.760325143,0.0514444,311.995,1.2857817802,103.764354659,5.45311,313.995,1.29069509009,103.76077782,0.0514444,0.0,1.29094002518,103.760515559,0.0,302.997,1.29147454973,103.759971326,0.0514444,200.995,1.29085335922,103.760495564,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28964172333,103.762184388,0.0514444,0.0869314,1.97222,116.565,2.09439510239,119.998,2023-06-17 08:45:17,True,1.29031373143,103.761148078,0.0514444,0.0,1.29105422952,103.760258444,0.0514444,254.998,1.29076974615,103.760394332,0.0514444,111.995,1.29093414208,103.760108425,0.0514444,0.0,1.29139169165,103.76017723,0.0514444,0.0,1.29074835983,103.760320563,0.0,312.995,1.2860710632,103.764068766,5.50456,313.995,1.29070292423,103.760790271,0.0514444,0.0,1.29094002518,103.760515559,0.0,302.997,1.29147476613,103.759971844,0.0514444,200.995,1.2908524892,103.760492756,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28964026842,103.762187793,0.0514444,0.0869314,1.97222,116.565,2.09439510239,119.998,2023-06-17 08:45:27,True,1.29030397538,103.761169313,0.0514444,0.0,1.29106834015,103.760253345,0.0514444,254.998,1.29077298271,103.760387364,0.0514444,111.995,1.29093054283,103.760098878,0.0514444,0.0,1.29138887019,103.760184811,0.0514444,0.0,1.29074483597,103.760320019,0.0514444,311.995,1.28629020137,103.763806647,5.50456,310.995,1.29071092572,103.760790043,0.0514444,0.0,1.29094835996,103.760512224,0.0,302.997,1.29147312778,103.759969878,0.0514444,200.995,1.29085409416,103.760487158,0.0514444,305.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28983099589,103.761512758,0.0,0.0869314,2.75762,116.565,2.09439510239,119.998,2023-06-17 08:45:37,True,1.29031002518,103.761172226,0.0,0.0,1.29107809664,103.760244693,0.0514444,254.998,1.29077696572,103.76038525,0.0514444,110.995,1.29092686051,103.760112514,0.0514444,0.0,1.29136700667,103.760165034,0.205778,0.0,1.29074439429,103.760317351,0.0514444,312.995,1.28676520687,103.763233049,5.50456,313.995,1.29071196985,103.760784076,0.0514444,0.0,1.29094169216,103.760515559,0.0,302.997,1.2914700255,103.759965561,0.0,200.995,1.29085189719,103.760484578,0.0514444,304.997
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28976502576,103.76177389,0.0,0.0,2.75762,0.0,2.09439510239,119.998,2023-06-17 08:45:47,True,1.29031002518,103.761172226,0.0,0.0,1.2910784584,103.760235032,0.0514444,254.998,1.29077760392,103.760388426,0.0514444,110.995,1.29091665545,103.760111093,0.0514444,0.0,1.29140860433,103.760115753,0.205778,0.0,1.29073238331,103.760320089,0.0514444,312.995,1.28704517214,103.762942269,5.50456,313.995,1.29068156805,103.760819378,0.0514444,0.0,1.29094169216,103.760515559,0.0,302.997,1.2914700255,103.759965561,0.0,200.995,1.29084803103,103.760482007,0.0514444,304.997
