timestamp,imo,type,length,grossTonnage
22/6/2023 23:51,9703928,TA,56,399
23/6/2023 0:04,9240873,CS,209,27093
23/6/2023 0:05,9112038,TA,62,687
23/6/2023 0:31,9459412,CS,235,38388
23/6/2023 0:50,9400796,TA,146,13202
23/6/2023 1:02,9332511,CS,317,94193
23/6/2023 1:19,9654919,TA,102,4194
23/6/2023 1:21,9397767,TA,87,2532
23/6/2023 1:24,9649067,TA,72,1274
23/6/2023 1:44,9219264,TA,171,21524
23/6/2023 1:47,9780873,CS,363,141950
23/6/2023 1:52,9805465,CS,372,152068
23/6/2023 2:10,9564396,TA,124,7920
23/6/2023 2:20,9459682,TA,108,5085
23/6/2023 2:29,9484340,CS,239,40465
23/6/2023 2:31,9589592,TA,106,4832
23/6/2023 2:32,9801419,TA,99,3853
23/6/2023 2:43,9379430,TA,108,5153
23/6/2023 2:44,9379375,CS,175,15995
23/6/2023 2:48,9537202,TA,77,1589
23/6/2023 3:24,9648790,TA,106,4855
23/6/2023 3:25,9834662,TA,75,1492
23/6/2023 3:32,8717257,TA,49,148
23/6/2023 3:36,9968437,CS,184,18491
23/6/2023 3:40,9558098,TA,88,2630
23/6/2023 3:52,9241798,TA,181,25400
23/6/2023 3:55,9655377,TA,88,2608
23/6/2023 4:11,9836799,TA,82,1993
23/6/2023 4:30,9537460,TA,102,4262
23/6/2023 4:30,8907412,CS,151,10352
23/6/2023 4:33,9542116,TA,63,710
23/6/2023 4:33,9662655,TA,102,4194
23/6/2023 4:53,9356309,CS,352,128600
23/6/2023 5:04,9878072,TA,179,24576
23/6/2023 5:06,9704893,TA,58,498
23/6/2023 5:12,9332262,TA,88,2558
23/6/2023 5:14,9807334,TA,57,464
23/6/2023 5:14,9711092,TA,91,2878
23/6/2023 5:18,9656424,TA,62,662
23/6/2023 5:23,9627655,TA,63,724
23/6/2023 5:24,9853216,TA,192,30237
23/6/2023 5:41,0,TA,82,2067
23/6/2023 5:58,9909742,TA,123,7783
23/6/2023 6:02,9908566,TA,114,6113
23/6/2023 6:17,9178290,CS,206,26047
23/6/2023 6:35,9924077,CS,209,27046
23/6/2023 6:48,9334480,BC,,16418
23/6/2023 7:04,9566942,BC,,32964
23/6/2023 7:17,9565168,TA,76,1564
23/6/2023 7:34,9705689,TA,63,724
23/6/2023 7:37,9526928,CS,312,89687
23/6/2023 7:42,9813412,TA,99,3892
23/6/2023 7:53,9434242,TA,106,4726
23/6/2023 7:55,9412892,TA,120,7120
23/6/2023 8:26,9471446,TA,81,1912
23/6/2023 8:35,9910997,TA,114,6113
23/6/2023 8:46,9655389,TA,92,2999
23/6/2023 8:57,9661455,TA,103,4374
23/6/2023 9:00,9614115,TA,108,5138
23/6/2023 9:01,9755957,CS,403,194250
23/6/2023 9:07,9608831,BC,,20692
23/6/2023 9:26,9677480,TA,66,897
23/6/2023 9:41,9424522,TA,101,4096
23/6/2023 9:43,9659505,TA,84,2239
23/6/2023 10:00,9138147,CS,172,15095
23/6/2023 10:01,9649067,TA,72,1274
23/6/2023 10:04,9404168,TA,127,8542
23/6/2023 10:05,9553945,TA,99,3811
23/6/2023 10:08,9417165,TA,242,61630
23/6/2023 10:16,9460629,TA,111,5589
23/6/2023 10:30,9692911,TA,51,209
23/6/2023 10:42,9887372,TA,163,18335
23/6/2023 10:45,9774630,TA,58,495
23/6/2023 11:30,9748318,TA,50,187
23/6/2023 11:51,9678666,TA,63,724
23/6/2023 12:09,9496032,TA,214,42208
23/6/2023 12:27,9576911,TA,107,4915
23/6/2023 12:35,9516739,CS,184,18358
23/6/2023 12:48,0,TA,108,5052
23/6/2023 12:51,9306653,TA,173,22184
23/6/2023 12:57,9632208,CS,333,109712
23/6/2023 13:13,9809887,TA,100,3965
23/6/2023 13:19,9550606,TA,92,2990
23/6/2023 13:38,9307267,CS,210,27469
23/6/2023 13:40,9662655,TA,102,4194
23/6/2023 13:47,9705689,TA,63,724
23/6/2023 14:29,9247560,CS,282,66332
23/6/2023 14:32,9705665,TA,63,724
23/6/2023 14:46,9703928,TA,56,399
23/6/2023 14:54,9550589,TA,99,3828
23/6/2023 15:00,9682112,TA,112,5725
23/6/2023 15:02,9496068,TA,105,4709
23/6/2023 15:03,9352664,TA,122,7569
23/6/2023 15:06,9820908,CS,371,151451
23/6/2023 15:09,9457892,TA,266,81499
23/6/2023 15:13,9651864,TA,92,2979
23/6/2023 15:22,9417270,CS,312,90021
23/6/2023 15:23,9793727,CS,220,31368
23/6/2023 15:24,9748318,TA,50,187
23/6/2023 15:37,9970442,CS,189,19944
23/6/2023 15:37,9318682,TA,101,4160
23/6/2023 15:41,9439735,CS,239,40474
23/6/2023 15:44,9817652,TA,68,987
23/6/2023 15:49,9644940,TA,101,4062
23/6/2023 15:53,9766047,CS,182,17961
23/6/2023 15:53,9799666,TA,97,3605
23/6/2023 15:56,9084372,TA,59,515
23/6/2023 15:59,9487184,TA,243,61736
23/6/2023 16:01,9131606,TA,79,1796
23/6/2023 16:06,9537161,TA,77,1602
23/6/2023 16:12,9266762,TA,209,39307
23/6/2023 16:15,9654919,TA,102,4194
23/6/2023 16:17,9532317,TA,90,2756
23/6/2023 16:20,9463346,CS,246,44234
23/6/2023 16:29,9839301,CS,426,228741
23/6/2023 16:37,9608049,TA,90,2818
23/6/2023 16:41,9373577,TA,107,4969
23/6/2023 16:57,9301275,CS,172,15167
23/6/2023 16:59,9126895,TA,122,7463
23/6/2023 17:18,9325960,TA,111,5581
23/6/2023 17:22,9424766,TA,101,4081
23/6/2023 17:29,9627655,TA,63,724
23/6/2023 17:44,9813034,TA,114,6052
23/6/2023 18:11,9609641,TA,190,29289
23/6/2023 18:12,9884954,TA,100,3965
23/6/2023 18:15,9306536,TA,128,8753
23/6/2023 18:15,9438303,TA,108,5034
23/6/2023 18:37,9692533,TA,58,496
23/6/2023 18:54,9467823,TA,90,2834
23/6/2023 18:58,9825075,TA,114,5972
23/6/2023 19:11,9864241,CS,370,149525
23/6/2023 19:14,9611773,TA,101,4111
23/6/2023 19:35,9537214,TA,77,1589
23/6/2023 19:41,9651876,TA,92,2979
23/6/2023 19:45,9593270,TA,99,3828
23/6/2023 19:48,9647904,TA,82,1999
23/6/2023 20:08,9606869,TA,60,592
23/6/2023 20:17,9704893,TA,58,498
23/6/2023 20:33,9868364,CS,428,232311
23/6/2023 20:54,9084372,TA,59,515
23/6/2023 21:03,9952098,TA,190,29233
23/6/2023 21:05,9812365,TA,104,4565
23/6/2023 21:14,9825051,TA,114,5972
23/6/2023 21:28,9695145,CS,400,188638
23/6/2023 21:58,9929819,TA,190,29507
23/6/2023 22:00,9536686,TA,100,3949
23/6/2023 22:09,9542116,TA,63,710
23/6/2023 22:13,9266865,TA,238,58070
23/6/2023 22:28,9332262,TA,88,2558
23/6/2023 22:28,9779771,CS,337,112967
23/6/2023 23:00,9558323,TA,88,2630
23/6/2023 23:06,9310824,TA,102,4214
23/6/2023 23:25,9846366,TA,151,14681
23/6/2023 23:26,9558098,TA,88,2630
23/6/2023 23:31,9429338,TA,103,4419
23/6/2023 23:51,9647899,TA,82,1999
24/6/2023 0:04,9625267,TA,88,2608
24/6/2023 0:04,9606869,TA,60,592
24/6/2023 0:09,9496068,TA,105,4709
24/6/2023 0:13,9515424,TA,101,4116
24/6/2023 0:14,9601003,TA,77,1602
24/6/2023 0:45,9722675,CS,319,95680
24/6/2023 0:46,9807334,TA,57,464
24/6/2023 1:20,9318151,CS,238,39906
24/6/2023 1:25,9438298,TA,108,5034
24/6/2023 1:43,9614115,TA,108,5138
24/6/2023 1:49,9474797,BC,,32637
24/6/2023 1:50,9438327,TA,107,4998
24/6/2023 2:08,9674567,CS,319,96253
24/6/2023 2:16,9648790,TA,106,4855
24/6/2023 2:31,9821108,TA,83,2154
24/6/2023 2:34,9118991,TA,101,4042
24/6/2023 2:43,9970349,TA,82,1993
24/6/2023 2:58,9703928,TA,56,399
24/6/2023 3:01,9412866,CS,165,13406
24/6/2023 3:08,0,TA,105,4709
24/6/2023 3:47,9809071,TA,127,8611
24/6/2023 3:49,9703291,CS,402,192237
24/6/2023 3:54,9587881,TA,67,942
24/6/2023 4:02,9425526,TA,188,28465
24/6/2023 4:05,9536674,TA,100,3949
24/6/2023 4:08,9198276,CS,279,64254
24/6/2023 4:10,9435595,TA,216,43718
24/6/2023 4:28,9661455,TA,103,4374
24/6/2023 4:34,9900253,TA,134,9970
24/6/2023 4:35,9477268,CS,148,9689
24/6/2023 4:39,9727560,TA,177,23676
24/6/2023 4:44,9910973,TA,114,6113
24/6/2023 4:49,9467823,TA,90,2834
24/6/2023 5:13,9651876,TA,92,2979
24/6/2023 5:20,9597496,CS,333,109712
24/6/2023 5:58,9655365,TA,88,2608
24/6/2023 6:30,9462081,TA,107,4915
24/6/2023 6:34,9820910,CS,371,151451
24/6/2023 6:37,9812676,TA,99,3898
24/6/2023 6:38,9834882,TA,63,707
24/6/2023 6:51,9880520,TA,109,5310
24/6/2023 6:52,9746499,TA,72,1243
24/6/2023 6:56,9654919,TA,102,4194
24/6/2023 6:57,9220316,CS,204,25361
24/6/2023 7:15,9301782,CS,238,39941
24/6/2023 7:28,9124366,CS,218,30495
24/6/2023 7:28,9817664,TA,66,879
24/6/2023 7:39,9857212,TA,191,29681
24/6/2023 7:39,9603609,CS,207,26412
24/6/2023 7:40,9160401,CS,207,26131
24/6/2023 7:43,9774630,TA,58,495
24/6/2023 7:43,9827968,CS,131,6846
24/6/2023 7:52,9434242,TA,106,4726
24/6/2023 7:54,8303628,TA,72,1290
24/6/2023 7:56,9471446,TA,81,1912
24/6/2023 8:02,9328699,TA,118,6691
24/6/2023 8:11,9705689,TA,63,724
24/6/2023 8:13,9239719,TA,58,496
24/6/2023 8:29,9628805,TA,82,2067
24/6/2023 8:40,9812664,TA,99,3898
24/6/2023 8:42,9671876,TA,69,1074
24/6/2023 8:43,9450222,TA,100,3924
24/6/2023 9:01,9601211,TA,77,1602
24/6/2023 9:17,9537238,TA,77,1589
24/6/2023 9:19,9678666,TA,63,724
24/6/2023 9:38,9812353,TA,104,4565
24/6/2023 9:46,9292462,CS,168,14036
24/6/2023 9:54,9384071,TA,106,4867
24/6/2023 10:05,9675121,TA,92,2999
24/6/2023 10:09,9404168,TA,127,8542
24/6/2023 10:16,9380738,TA,266,81409
24/6/2023 10:18,9480502,TA,127,8489
24/6/2023 10:28,9815628,TA,129,8944
24/6/2023 10:32,9703930,TA,56,399
24/6/2023 10:36,9564401,TA,124,7920
24/6/2023 10:48,9352432,CS,162,12584
24/6/2023 10:54,9910997,TA,114,6113
24/6/2023 10:57,9467823,TA,90,2834
24/6/2023 11:22,9645853,CS,340,116603
24/6/2023 11:26,9357793,CS,182,17964
24/6/2023 11:48,9540900,TA,77,1642
24/6/2023 11:49,9955131,TA,73,1308
24/6/2023 11:50,9407237,TA,58,499
24/6/2023 12:24,9666340,TA,90,2828
24/6/2023 12:26,9662655,TA,102,4194
24/6/2023 12:37,9956719,TA,107,4903
24/6/2023 12:43,9662679,TA,69,1074
24/6/2023 12:57,9590905,TA,189,28777
24/6/2023 13:13,9825051,TA,114,5972
24/6/2023 13:17,9774630,TA,58,495
24/6/2023 13:20,9601211,TA,77,1602
24/6/2023 13:23,9308986,TA,212,40996
24/6/2023 13:54,9523782,TA,97,3609
24/6/2023 14:04,9571117,TA,106,4855
24/6/2023 14:10,9843675,TA,129,8916
24/6/2023 14:20,9525819,TA,109,5219
24/6/2023 14:27,9606869,TA,60,592
24/6/2023 14:33,9665592,CS,369,148667
24/6/2023 15:09,9404883,CS,239,40284
24/6/2023 15:09,9440813,CS,241,41358
24/6/2023 15:21,9342097,TA,185,26992
24/6/2023 15:31,9669665,TA,184,26746
24/6/2023 15:35,9310824,TA,102,4214
24/6/2023 15:36,9813412,TA,99,3892
24/6/2023 15:37,9908554,TA,114,6113
24/6/2023 15:46,9532329,TA,90,2756
24/6/2023 15:56,9970349,TA,82,1993
24/6/2023 16:11,9526930,CS,312,89687
24/6/2023 16:17,9757187,CS,371,150706
24/6/2023 16:19,9608051,TA,90,2818
24/6/2023 16:37,9200407,BC,,18036
24/6/2023 16:53,9717371,TA,91,2871
24/6/2023 16:57,9589580,TA,106,4832
24/6/2023 17:02,9910997,TA,114,6113
24/6/2023 17:02,9838826,TA,114,6011
24/6/2023 17:04,9654907,TA,102,4194
24/6/2023 17:06,9891438,TA,190,29597
24/6/2023 17:20,9821108,TA,83,2154
24/6/2023 17:50,9066423,TA,59,522
24/6/2023 18:01,9834882,TA,63,707
24/6/2023 18:04,9455789,TA,244,63005
24/6/2023 18:15,9606869,TA,60,592
24/6/2023 18:20,9120841,CS,315,92198
24/6/2023 18:36,9105968,CS,178,16800
24/6/2023 19:00,9571117,TA,106,4855
24/6/2023 19:15,9825049,TA,114,5972
24/6/2023 19:16,9253014,CS,213,28596
24/6/2023 19:36,9635078,TA,102,4189
24/6/2023 20:05,9705689,TA,63,724
24/6/2023 20:05,9384071,TA,106,4867
24/6/2023 20:22,9532795,CS,310,87865
24/6/2023 20:36,9596533,TA,92,2990
24/6/2023 21:07,9315862,CS,213,28592
24/6/2023 21:17,9817664,TA,66,879
24/6/2023 21:43,9656448,TA,62,662
24/6/2023 21:48,9647904,TA,82,1999
24/6/2023 21:53,9149861,CS,194,21611
24/6/2023 22:04,9438171,TA,127,8530
24/6/2023 23:09,9746499,TA,72,1243
24/6/2023 23:20,9812365,TA,104,4565
24/6/2023 23:25,9311763,CS,211,27786
24/6/2023 23:47,9085596,CS,138,7869
24/6/2023 23:54,9558098,TA,88,2630
25/6/2023 0:15,9407031,TA,140,11438
25/6/2023 0:27,9263320,CS,230,35975
25/6/2023 0:37,9306536,TA,128,8753
25/6/2023 0:50,9711688,TA,146,13221
25/6/2023 0:59,9567477,BC,,22295
25/6/2023 1:15,9767912,TA,91,2882
25/6/2023 1:25,9537161,TA,77,1602
25/6/2023 1:33,9639385,TA,99,3829
25/6/2023 1:36,9832377,TA,146,13136
25/6/2023 1:44,9691759,TA,58,498
25/6/2023 1:51,9836799,TA,82,1993
25/6/2023 1:59,9662708,TA,92,2979
25/6/2023 2:43,9112038,TA,62,687
25/6/2023 2:52,9467299,CS,372,151993
25/6/2023 3:20,9540900,TA,77,1642
25/6/2023 3:27,9932892,CS,372,152165
25/6/2023 3:33,9516777,CS,184,18358
25/6/2023 3:33,9680267,TA,92,2995
25/6/2023 3:57,9648790,TA,106,4855
25/6/2023 4:21,9656448,TA,62,662
25/6/2023 4:27,8952857,CS,76,1479
25/6/2023 4:32,9131606,TA,79,1796
25/6/2023 4:33,9537214,TA,77,1589
25/6/2023 4:35,9438303,TA,108,5034
25/6/2023 4:57,9702144,CS,391,177381
25/6/2023 5:02,9760304,CS,182,17791
25/6/2023 5:35,9260914,CS,282,66462
25/6/2023 5:41,9515163,TA,81,1971
25/6/2023 5:45,9460629,TA,111,5589
25/6/2023 5:48,9438315,TA,107,4996
25/6/2023 6:01,9866469,CS,190,20441
25/6/2023 6:06,9893864,CS,205,25514
25/6/2023 6:12,9639385,TA,99,3829
25/6/2023 6:14,9825049,TA,114,5972
25/6/2023 6:31,9494280,CS,250,46444
25/6/2023 6:43,9825051,TA,114,5972
25/6/2023 6:52,9884954,TA,100,3965
25/6/2023 6:59,9805453,CS,372,152068
25/6/2023 7:09,9908566,TA,114,6113
25/6/2023 7:09,9623843,CS,253,47911
25/6/2023 7:10,9732345,CS,373,153148
25/6/2023 7:17,9900265,TA,134,9970
25/6/2023 7:19,9579561,TA,269,84156
25/6/2023 7:27,9759305,TA,58,498
25/6/2023 7:40,9629990,TA,104,4557
25/6/2023 7:43,9701944,TA,90,2795
25/6/2023 7:46,9833228,TA,106,4833
25/6/2023 7:57,9705677,TA,63,724
25/6/2023 8:06,9537460,TA,102,4262
25/6/2023 8:09,9705081,CS,320,96704
25/6/2023 8:17,9655755,TA,58,495
25/6/2023 8:28,9404156,TA,127,8542
25/6/2023 8:39,9672313,TA,92,2993
25/6/2023 8:59,9936616,CS,430,235651
25/6/2023 9:19,9529358,TA,100,4010
25/6/2023 9:27,9587881,TA,67,942
25/6/2023 9:29,9384071,TA,106,4867
25/6/2023 9:55,9649067,TA,72,1274
25/6/2023 9:55,9682394,TA,190,29553
25/6/2023 10:01,9457892,TA,266,81499
25/6/2023 10:05,9665592,CS,369,148667
25/6/2023 10:13,9596533,TA,92,2990
25/6/2023 10:34,9655389,TA,92,2999
25/6/2023 10:41,8814110,TA,52,241
25/6/2023 10:44,9576911,TA,107,4915
25/6/2023 10:51,9665621,CS,369,148667
25/6/2023 10:56,10350203,TA,83,2097
25/6/2023 11:06,9449546,TA,116,6389
25/6/2023 11:07,9295323,TA,176,23246
25/6/2023 11:32,9411446,TA,97,3609
25/6/2023 11:33,9422811,TA,105,4709
25/6/2023 11:36,9691747,TA,58,498
25/6/2023 11:41,9746499,TA,72,1243
25/6/2023 11:46,9748318,TA,50,187
25/6/2023 11:49,9869203,CS,372,152003
25/6/2023 11:50,9307437,TA,117,6522
25/6/2023 12:17,0,TA,83,2154
25/6/2023 12:19,9812365,TA,104,4565
25/6/2023 12:28,9956719,TA,107,4903
25/6/2023 12:57,9908097,CS,430,235341
25/6/2023 13:14,9259393,CS,213,28676
25/6/2023 13:31,9229934,TA,100,3964
25/6/2023 13:32,9088029,TA,55,347
25/6/2023 14:06,9838826,TA,114,6011
25/6/2023 14:18,9608049,TA,90,2818
25/6/2023 14:27,9678654,TA,63,724
25/6/2023 14:28,9836799,TA,82,1993
25/6/2023 14:44,9484261,CS,239,40447
25/6/2023 14:49,9424766,TA,101,4081
25/6/2023 15:00,9682112,TA,112,5725
25/6/2023 15:03,9711092,TA,91,2878
25/6/2023 15:07,9379430,TA,108,5153
25/6/2023 15:19,9654919,TA,102,4194
25/6/2023 15:34,9662708,TA,92,2979
25/6/2023 15:36,9601211,TA,77,1602
25/6/2023 15:38,9462081,TA,107,4915
25/6/2023 15:40,9385611,CS,239,40560
25/6/2023 15:46,9397767,TA,87,2532
25/6/2023 15:49,9525819,TA,109,5219
25/6/2023 15:55,9664172,TA,89,2650
25/6/2023 16:03,9680267,TA,92,2995
25/6/2023 16:11,9496068,TA,105,4709
25/6/2023 16:18,9748318,TA,50,187
25/6/2023 16:33,9711688,TA,146,13221
25/6/2023 16:52,9560352,CS,290,71787
25/6/2023 17:30,9650509,TA,104,4557
25/6/2023 17:33,9315616,TA,97,3587
25/6/2023 17:38,9606869,TA,60,592
25/6/2023 17:52,9564815,TA,111,5493
25/6/2023 18:10,9576911,TA,107,4915
25/6/2023 18:14,9635078,TA,102,4189
25/6/2023 18:17,9695872,TA,90,2795
25/6/2023 18:24,9384083,TA,106,4867
25/6/2023 18:30,9677741,TA,62,662
25/6/2023 18:31,9878072,TA,179,24576
25/6/2023 18:33,9153070,CS,168,14089
25/6/2023 18:48,9727560,TA,177,23676
25/6/2023 18:54,9241798,TA,181,25400
25/6/2023 19:03,9234680,TA,176,23235
25/6/2023 19:09,9675119,TA,92,2999
25/6/2023 19:10,9187394,TA,129,8882
25/6/2023 19:15,9649067,TA,72,1274
25/6/2023 19:24,9601211,TA,77,1602
25/6/2023 19:31,9384071,TA,106,4867
25/6/2023 19:57,9807334,TA,57,464
25/6/2023 19:59,9664885,CS,290,71821
25/6/2023 20:00,9532329,TA,90,2756
25/6/2023 20:05,9234109,CS,204,25305
25/6/2023 20:15,9662837,TA,89,2714
25/6/2023 20:43,9680279,TA,92,2995
25/6/2023 21:07,9619983,CS,404,194849
25/6/2023 21:11,9711080,TA,91,2878
25/6/2023 21:21,9367205,CS,282,66462
25/6/2023 21:43,9935698,TA,114,5972
25/6/2023 21:44,9651876,TA,92,2979
25/6/2023 21:54,9615834,TA,58,490
25/6/2023 22:29,9627667,TA,63,724
25/6/2023 22:33,9601003,TA,77,1602
25/6/2023 22:36,9571117,TA,106,4855
25/6/2023 22:45,9384071,TA,106,4867
25/6/2023 22:50,9677741,TA,62,662
25/6/2023 22:59,9863376,TA,75,1492
25/6/2023 23:09,9380104,TA,185,26938
25/6/2023 23:14,9363390,CS,209,27104
25/6/2023 23:16,9647904,TA,82,1999
25/6/2023 23:30,9550589,TA,99,3828
25/6/2023 23:43,9639385,TA,99,3829
26/6/2023 0:01,9678654,TA,63,724
26/6/2023 0:04,9956719,TA,107,4903
26/6/2023 0:05,9662837,TA,89,2714
26/6/2023 0:05,9628805,TA,82,2067
26/6/2023 0:07,9671876,TA,69,1074
26/6/2023 0:28,9256224,CS,223,32958
26/6/2023 0:40,9088146,TA,63,732
26/6/2023 0:51,9824863,TA,102,4175
26/6/2023 0:58,9624287,CS,248,45169
26/6/2023 1:14,9885166,CS,207,26255
26/6/2023 1:57,9306275,CS,149,9957
26/6/2023 2:07,9438171,TA,127,8530
26/6/2023 2:11,9449857,CS,179,17068
26/6/2023 2:19,9908554,TA,114,6113
26/6/2023 2:23,9224946,CS,206,26050
26/6/2023 2:42,9414046,TA,120,7206
26/6/2023 3:09,9706310,CS,319,96424
26/6/2023 3:24,9864514,CS,223,32720
26/6/2023 3:35,9536686,TA,100,3949
26/6/2023 3:43,9608049,TA,90,2818
26/6/2023 3:44,9439838,TA,139,11267
26/6/2023 3:53,9390240,CS,192,20902
26/6/2023 4:03,9318125,CS,264,54309
26/6/2023 4:10,10350203,TA,83,2097
26/6/2023 4:10,9441764,CS,161,12545
26/6/2023 4:26,9807334,TA,57,464
26/6/2023 4:30,9884954,TA,100,3965
26/6/2023 4:34,9334349,CS,230,35824
26/6/2023 4:46,9525376,CS,258,50714
26/6/2023 4:51,9661443,TA,103,4374
26/6/2023 5:04,9672313,TA,92,2993
26/6/2023 5:08,9537214,TA,77,1589
26/6/2023 5:18,9246310,CS,210,27322
26/6/2023 5:26,9182631,CS,186,19131
26/6/2023 5:28,9812365,TA,104,4565
26/6/2023 5:36,9666340,TA,90,2828
26/6/2023 5:39,9540900,TA,77,1642
26/6/2023 6:04,9200407,BC,,18036
26/6/2023 6:13,9085596,CS,138,7869
26/6/2023 6:19,9825037,TA,114,5972
26/6/2023 6:22,9293753,CS,313,90449
26/6/2023 6:28,9869992,CS,182,17933
26/6/2023 6:34,9710438,CS,319,96333
26/6/2023 6:40,9321938,TA,191,30081
26/6/2023 6:43,9301988,CS,223,32903
26/6/2023 6:58,9813864,CS,164,13059
26/6/2023 7:01,9742388,TA,58,498
26/6/2023 7:20,9692911,TA,51,209
26/6/2023 7:28,9337303,TA,191,30062
26/6/2023 7:29,9315616,TA,97,3587
26/6/2023 7:36,9537161,TA,77,1602
26/6/2023 7:44,9084372,TA,59,515
26/6/2023 7:45,9229934,TA,100,3964
26/6/2023 8:36,9675119,TA,92,2999
26/6/2023 8:38,9451965,CS,240,40827
26/6/2023 8:46,9431824,CS,239,40541
26/6/2023 8:49,9564401,TA,124,7920
26/6/2023 9:13,9956707,TA,107,4903
26/6/2023 9:13,9496068,TA,105,4709
26/6/2023 9:16,9307437,TA,117,6522
26/6/2023 9:47,9842750,CS,96,2761
26/6/2023 10:22,9836799,TA,82,1993
26/6/2023 10:25,9460629,TA,111,5589
26/6/2023 10:26,9405033,CS,230,36007
26/6/2023 10:38,8814110,TA,52,241
26/6/2023 11:12,9863302,CS,426,228283
26/6/2023 11:25,9651876,TA,92,2979
26/6/2023 11:29,9809887,TA,100,3965
26/6/2023 11:35,9512123,TA,139,11290
26/6/2023 11:40,9629990,TA,104,4557
26/6/2023 11:42,9825063,TA,114,5972
26/6/2023 11:52,9608063,TA,90,2818
26/6/2023 12:10,9550644,TA,81,1975
26/6/2023 12:12,9579547,TA,269,84216
26/6/2023 12:48,9656876,TA,84,2239
26/6/2023 12:55,9303766,CS,229,35581
26/6/2023 13:09,9747273,TA,89,2696
26/6/2023 13:09,9261102,TA,142,11935
26/6/2023 13:13,9651864,TA,92,2979
26/6/2023 13:14,9615834,TA,58,490
26/6/2023 13:30,9655755,TA,58,495
26/6/2023 13:31,9795646,CS,418,215553
26/6/2023 13:46,9437971,TA,101,4081
26/6/2023 13:47,9397767,TA,87,2532
26/6/2023 13:48,9703928,TA,56,399
26/6/2023 13:51,9614115,TA,108,5138
26/6/2023 13:53,9682112,TA,112,5725
26/6/2023 13:57,9648790,TA,106,4855
26/6/2023 14:10,9404156,TA,127,8542
26/6/2023 14:39,8717257,TA,49,148
26/6/2023 14:43,9767912,TA,91,2882
26/6/2023 15:11,9564396,TA,124,7920
26/6/2023 15:23,9554286,TA,106,4758
26/6/2023 15:26,9589580,TA,106,4832
26/6/2023 15:27,9306677,TA,173,22184
26/6/2023 15:28,9088146,TA,63,732
26/6/2023 15:35,9310824,TA,102,4214
26/6/2023 15:35,9558098,TA,88,2630
26/6/2023 15:43,9379363,CS,175,15995
26/6/2023 15:48,9934735,CS,431,236184
26/6/2023 15:50,9384071,TA,106,4867
26/6/2023 15:54,9678666,TA,63,724
26/6/2023 16:04,9625267,TA,88,2608
26/6/2023 16:10,9197545,CS,293,74583
26/6/2023 16:23,9571210,TA,143,12320
26/6/2023 16:25,9635078,TA,102,4189
26/6/2023 16:44,9415296,CS,222,32269
26/6/2023 16:45,9357951,CS,292,73899
26/6/2023 16:46,9438303,TA,108,5034
26/6/2023 16:54,9449546,TA,116,6389
26/6/2023 17:04,9655365,TA,88,2608
26/6/2023 17:07,9467287,CS,372,151993
26/6/2023 17:22,9252242,CS,242,41834
26/6/2023 17:24,9148647,CS,179,16915
26/6/2023 17:40,9084372,TA,59,515
26/6/2023 17:53,9635066,TA,102,4189
26/6/2023 18:13,9588158,TA,268,83824
26/6/2023 18:14,9650509,TA,104,4557
26/6/2023 18:29,9656424,TA,62,662
26/6/2023 18:31,9550589,TA,99,3828
26/6/2023 18:35,9134505,CS,201,24053
26/6/2023 18:53,9927287,CS,371,150783
26/6/2023 19:02,9705689,TA,63,724
26/6/2023 19:08,9701944,TA,90,2795
26/6/2023 19:24,9662837,TA,89,2714
26/6/2023 19:25,9386017,CS,207,26404
26/6/2023 19:28,9251573,TA,176,23235
26/6/2023 19:28,9948889,TA,100,3932
26/6/2023 19:32,9656448,TA,62,662
26/6/2023 19:32,9735256,TA,90,2798
26/6/2023 19:39,9437971,TA,101,4081
26/6/2023 19:50,9077006,TA,108,5049
26/6/2023 20:12,9219264,TA,171,21524
26/6/2023 20:46,9970428,CS,189,19944
26/6/2023 20:49,9084372,TA,59,515
26/6/2023 20:51,9675121,TA,92,2999
26/6/2023 21:07,9496068,TA,105,4709
26/6/2023 21:10,9836799,TA,82,1993
26/6/2023 21:16,9328596,CS,241,41482
26/6/2023 21:17,9749403,BC,,21216
26/6/2023 21:20,9742376,TA,58,498
26/6/2023 21:28,9809887,TA,100,3965
26/6/2023 21:33,9884954,TA,100,3965
26/6/2023 22:09,9311268,TA,110,5443
26/6/2023 22:12,9647899,TA,82,1999
26/6/2023 22:17,9330070,CS,317,94322
26/6/2023 22:20,9661455,TA,103,4374
26/6/2023 22:22,9312987,CS,322,98799
26/6/2023 22:28,9880520,TA,109,5310
26/6/2023 22:30,9397767,TA,87,2532
26/6/2023 22:47,9639385,TA,99,3829
26/6/2023 22:57,9438315,TA,107,4996
26/6/2023 23:06,9678666,TA,63,724
26/6/2023 23:13,9346885,TA,240,59611
26/6/2023 23:32,9656876,TA,84,2239
27/6/2023 0:09,9671876,TA,69,1074
27/6/2023 0:41,9839143,CS,431,236583
27/6/2023 0:50,9299317,CS,172,15167
27/6/2023 0:55,9240718,TA,176,23301
27/6/2023 0:56,9337767,TA,58,499
27/6/2023 1:07,9391634,BC,,31696
27/6/2023 1:21,9867841,CS,371,150844
27/6/2023 1:29,9509841,TA,92,2999
27/6/2023 1:36,9548811,TA,100,4010
27/6/2023 1:45,9878072,TA,179,24576
27/6/2023 1:47,9577056,TA,214,42208
