name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_0,lon_tug_0,sog_tug_0,heading_tug_0,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9456484,lon_tug_9456484,sog_tug_9456484,heading_tug_9456484,lat_tug_9456513,lon_tug_9456513,sog_tug_9456513,heading_tug_9456513,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511882,lon_tug_9511882,sog_tug_9511882,heading_tug_9511882,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9679268,lon_tug_9679268,sog_tug_9679268,heading_tug_9679268,lat_tug_9727687,lon_tug_9727687,sog_tug_9727687,heading_tug_9727687,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9853694,lon_tug_9853694,sog_tug_9853694,heading_tug_9853694,lat_tug_9869617,lon_tug_9869617,sog_tug_9869617,heading_tug_9869617
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:37:43,True,1.43151668567,103.918127227,0.0,0.0,1.29084704232,103.760369689,0.0514444,0.0,1.29103506419,103.760179787,0.0514444,0.0,1.29357610682,103.731930482,1.64622,0.0,1.29089986796,103.760527327,0.0514444,0.0,1.29088835934,103.760500556,0.0,0.0,1.26885366238,103.767007708,0.308667,79.9969,1.28362109403,103.762909988,0.0514444,0.0,1.29108450904,103.760261786,0.0514444,123.997,1.29082335989,103.75998889,0.0,130.995,1.29091169216,103.760052223,0.0,129.996,1.29069835932,103.760695556,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:37:53,True,1.22078689016,103.647309934,0.0514444,0.0,1.29082574519,103.760382721,0.0514444,0.0,1.29103335882,103.76015556,0.0,0.0,1.29364973198,103.731835035,1.64622,0.0,1.29090047075,103.760528029,0.0514444,0.0,1.29089502505,103.760500555,0.0,0.0,1.26885069989,103.76701994,0.308667,80.9967,1.28361161618,103.762899608,0.0514444,0.0,1.29107136921,103.760247606,0.0514444,123.997,1.29083169258,103.759988889,0.0,129.996,1.29091335914,103.760052223,0.0,129.996,1.29070835863,103.760685561,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:38:03,True,1.35562502492,103.547232218,0.0,302.997,1.29082159413,103.76037771,0.0514444,0.0,1.29102413373,103.760144399,0.0514444,0.0,1.2937495195,103.731708849,1.64622,0.0,1.29090183314,103.760531004,0.0514444,0.0,1.29089335807,103.760500555,0.0,0.0,1.26884469521,103.767038315,0.308667,83.996,1.28361248821,103.762896756,0.0514444,0.0,1.29108835914,103.760247228,0.0,124.997,1.29083169258,103.759988889,0.0,128.996,1.29091502618,103.76005389,0.0,129.996,1.29071335957,103.760685561,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:38:13,True,1.26971096178,103.857153893,0.0514444,0.0,1.2908351971,103.760377333,0.0514444,0.0,1.29102723814,103.760146443,0.0514444,0.0,1.29384187645,103.731609786,1.59478,0.0,1.29090229443,103.760526265,0.0514444,0.0,1.29089002632,103.760500555,0.0,0.0,1.26884142946,103.767073861,0.308667,83.996,1.28360640932,103.762882523,0.0514444,0.0,1.29108835914,103.760247228,0.0,124.997,1.29084335934,103.759992223,0.0,128.996,1.29089669353,103.760045564,0.0,129.996,1.29071002591,103.760693897,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:38:23,True,1.27259395844,103.927579195,0.102889,0.0,1.29083899054,103.760383738,0.0514444,0.0,1.29101835881,103.760172224,0.0,0.0,1.29398006663,103.731444409,1.59478,0.0,1.29090440528,103.760528731,0.0514444,0.0,1.29089002679,103.760513893,0.0,0.0,1.2688445185,103.767087111,0.257222,83.996,1.28359862582,103.762865474,0.0514444,0.0,1.29109027338,103.76024657,0.0,124.997,1.29084669348,103.759997225,0.0,128.996,1.29088835864,103.760045555,0.0,128.996,1.29070335846,103.760707226,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:38:33,True,1.35371424068,103.539964262,1.90344,0.0,1.29083261888,103.76039504,0.0514444,0.0,1.29101835881,103.760172224,0.0,0.0,1.29405478498,103.73135528,1.59478,0.0,1.2908988033,103.760514691,0.0514444,0.0,1.29088835981,103.760513893,0.0,0.0,1.26884352472,103.767106108,0.308667,83.996,1.28358636699,103.762852041,0.102889,0.0,1.29107592194,103.760247483,0.0514444,123.997,1.29084669348,103.759997225,0.0,128.996,1.29089502685,103.760053891,0.0,128.996,1.29070335846,103.760707226,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:38:43,True,1.39915866141,104.091227545,2.62367,175.995,1.29083686682,103.760392329,0.0514444,0.0,1.29101835881,103.760172224,0.0,0.0,1.29412346941,103.73127296,1.54333,0.0,1.29089828829,103.760498914,0.0514444,0.0,1.29088669236,103.760500556,0.0,0.0,1.26884418726,103.767128282,0.308667,83.996,1.28358621519,103.762835921,0.0514444,0.0,1.29107994922,103.760248615,0.0514444,123.997,1.29084669348,103.759997225,0.0,128.996,1.29088835905,103.760057226,0.0,128.996,1.29069669305,103.760715563,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:38:53,True,1.29024072521,103.761172228,0.0514444,0.0,1.29083384644,103.760393654,0.0514444,0.0,1.29101835881,103.760172224,0.0,0.0,1.29419975295,103.731179329,1.54333,0.0,1.29089763896,103.760493246,0.0514444,0.0,1.29088459717,103.760504232,0.0514444,0.0,1.26885670022,103.767179351,0.308667,83.996,1.28358494221,103.762832447,0.0514444,0.0,1.29107572111,103.760250028,0.0514444,123.997,1.29082835898,103.759998893,0.0,129.996,1.29089335808,103.760065562,0.0,128.996,1.29070002498,103.760720555,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:39:03,True,1.30888502552,103.726610561,0.0,341.999,1.29082942637,103.760399024,0.0514444,0.0,1.29104207431,103.760179111,0.0514444,0.0,1.29432176364,103.731017156,1.54333,0.0,1.29090016271,103.760495966,0.0514444,0.0,1.2908846987,103.760503311,0.0514444,0.0,1.26886397208,103.76720757,0.308667,83.996,1.28358429371,103.762818556,0.102889,0.0,1.29107494411,103.760255372,0.0514444,124.997,1.2908250252,103.760003895,0.0,129.996,1.29089169337,103.760067229,0.0,128.996,1.29071002488,103.760727224,0.0,34.9969
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28969169297,103.76186723,0.0,0.0,4.5204,0.0,2.09439510239,119.998,2023-05-12 17:39:13,True,1.29480797694,104.125949378,0.308667,0.0,1.29083237812,103.76039211,0.0514444,0.0,1.29104480339,103.760181621,0.0514444,0.0,1.29439159917,103.730904827,1.54333,0.0,1.29089691695,103.760492605,0.0514444,0.0,1.29088426608,103.760506979,0.0514444,0.0,1.26886462594,103.767238782,0.308667,82.9962,1.28358140096,103.762807728,0.102889,0.0,1.29107688667,103.760243859,0.0514444,123.997,1.2908250252,103.760003895,0.0,130.995,1.29088835959,103.760072222,0.0,127.996,1.29072002663,103.760723889,0.0,34.9969
