name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9382528,lon_tug_9382528,sog_tug_9382528,heading_tug_9382528,lat_tug_9386081,lon_tug_9386081,sog_tug_9386081,heading_tug_9386081,lat_tug_9386108,lon_tug_9386108,sog_tug_9386108,heading_tug_9386108,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9727338,lon_tug_9727338,sog_tug_9727338,heading_tug_9727338,lat_tug_9813709,lon_tug_9813709,sog_tug_9813709,heading_tug_9813709,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9830202,lon_tug_9830202,sog_tug_9830202,heading_tug_9830202,lat_tug_9868417,lon_tug_9868417,sog_tug_9868417,heading_tug_9868417,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860,lat_tug_9951604,lon_tug_9951604,sog_tug_9951604,heading_tug_9951604,lat_tug_9951616,lon_tug_9951616,sog_tug_9951616,heading_tug_9951616
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:24:42,True,1.29035835914,103.760807227,0.0,0.0,1.28382002534,103.760777225,0.0,166.998,1.29100835808,103.76032889,0.0,0.0,1.29083883332,103.760184453,0.0514444,0.0,1.29074825042,103.760161765,0.0514444,0.0,1.29074559678,103.760480721,0.0514444,282.997,1.29070002689,103.760712228,0.0,0.0,1.29088218598,103.760251193,0.0514444,118.998,1.2908159942,103.760546459,0.0514444,0.0,1.29022211983,103.760692159,0.0514444,311.995,1.29094835896,103.760608896,52.6277,295.999,1.29064350303,103.760430831,0.0514444,120.998,1.29055288127,103.760308574,0.0514444,118.998,1.2901747749,103.760677612,0.0514444,310.995
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:24:52,True,1.29035502518,103.760807227,0.0514444,0.0,1.28382002534,103.760777225,0.0,166.998,1.29101669286,103.760325564,0.0,0.0,1.29083841836,103.76018813,0.0514444,0.0,1.29074963019,103.760156658,0.0514444,0.0,1.29074963241,103.760468085,0.0514444,282.997,1.29070002689,103.760712228,0.0,0.0,1.29087849657,103.760251685,0.0514444,118.998,1.29084597146,103.760556216,0.0514444,0.0,1.29022220159,103.760694028,0.0514444,311.995,1.29094835896,103.760608896,52.6277,295.999,1.2906437372,103.760434516,0.0514444,120.998,1.29055454373,103.760305784,0.0514444,118.998,1.29017656555,103.760678253,0.0514444,310.995
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:25:02,True,1.29035502518,103.760807227,0.0514444,0.0,1.28379686057,103.7607348,0.0514444,166.998,1.2910283585,103.760297229,0.0,0.0,1.29082512146,103.760165299,0.0514444,0.0,1.29075259537,103.760155315,0.0514444,0.0,1.29076318452,103.760465382,0.0514444,283.997,1.29068335931,103.760712229,0.0,0.0,1.2908752686,103.760252115,0.0514444,118.998,1.29084842673,103.760557883,0.0514444,0.0,1.29022769051,103.760695099,0.102889,311.995,1.29095335961,103.76060056,52.6277,295.999,1.29064414589,103.760440974,0.0514444,120.998,1.29055013676,103.760306749,0.0514444,119.998,1.29017806014,103.760673514,0.0514444,310.995
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:25:13,True,1.29034835947,103.760807228,0.0,0.0,1.28380169239,103.760728894,0.0,166.998,1.29102835868,103.760302222,0.0,0.0,1.29081785974,103.760168712,0.0514444,0.0,1.29074057089,103.76015092,0.0514444,0.0,1.29076287751,103.760462161,0.0514444,283.997,1.29068335931,103.760712229,0.0,0.0,1.29086881489,103.760252984,0.0514444,118.998,1.29085335938,103.760562252,0.0514444,0.0,1.29023577839,103.760702592,0.102889,311.995,1.29095335967,103.760602227,52.6277,295.999,1.29064434914,103.760444203,0.0514444,120.998,1.29054737464,103.760306346,0.0514444,119.998,1.2901788593,103.760670382,0.0514444,310.995
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:25:22,True,1.29034835947,103.760807228,0.102889,0.0,1.28380169239,103.760728894,0.0,166.998,1.29102777355,103.760301503,0.0514444,0.0,1.29081595615,103.760158639,0.0514444,0.0,1.29073900337,103.760153754,0.0514444,0.0,1.29076257049,103.760458941,0.0514444,283.997,1.29069502684,103.760737228,0.0,0.0,1.29086558692,103.760253423,0.0514444,118.998,1.29084038802,103.760566983,0.0514444,0.0,1.29023030496,103.760702794,0.0514444,311.995,1.29095335967,103.760602227,52.6277,295.999,1.29064455459,103.760447433,0.0514444,120.998,1.29055313932,103.76030094,0.0514444,119.998,1.29017903853,103.760681587,0.0514444,310.995
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:25:32,True,1.29035169343,103.760807228,0.0,0.0,1.28380169239,103.760728894,0.0,166.998,1.29102572451,103.760298993,0.0514444,0.0,1.29081717069,103.760163649,0.0514444,0.0,1.29074720988,103.760144768,0.0514444,0.0,1.29075941102,103.760460784,0.0514444,283.997,1.29070002562,103.760738895,0.0,0.0,1.29086236117,103.760253853,0.0514444,118.998,1.29084057987,103.760560191,0.0514444,0.0,1.29023012159,103.760699547,0.0514444,311.995,1.29094002563,103.760590557,52.6277,295.999,1.29064475783,103.760450662,0.0514444,120.998,1.29055860166,103.760299466,0.0514444,120.998,1.29017953539,103.760683842,0.0514444,309.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:25:42,True,1.2903533582,103.760807227,0.0,0.0,1.28379502611,103.760743891,0.0,166.998,1.29102169338,103.760313893,0.0,0.0,1.29081241503,103.760169344,0.0514444,0.0,1.29073002585,103.76015056,0.0,0.0,1.29075906204,103.760457098,0.0514444,283.997,1.29069502607,103.760715563,0.0,0.0,1.29085498234,103.760254844,0.0514444,118.998,1.29084781071,103.760557584,0.0514444,0.0,1.29022621356,103.760699293,0.0514444,311.995,1.29093835912,103.760603895,52.6277,295.999,1.29064522617,103.76045805,0.0514444,120.998,1.29055888637,103.760296246,0.0514444,120.998,1.29017753497,103.760682491,0.0514444,309.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:25:52,True,1.2903533582,103.760807227,0.0,0.0,1.28379502611,103.760743891,0.0,166.998,1.29102247924,103.760309479,0.0514444,0.0,1.29082745105,103.76017173,0.0514444,0.0,1.29073002585,103.76015056,0.0,0.0,1.29074599161,103.760469866,0.0514444,283.997,1.29069502607,103.760715563,0.0,0.0,1.29085175658,103.760255274,0.0514444,118.998,1.29087196783,103.760565376,0.0514444,0.0,1.29022748311,103.760699109,0.0514444,310.995,1.29093835912,103.760603895,52.6277,295.999,1.29064543162,103.760461279,0.0514444,120.998,1.29055996165,103.760296869,0.102889,120.998,1.29017503127,103.760684729,0.0514444,309.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:26:02,True,1.2903533582,103.760807227,0.0,0.0,1.28378434112,103.760750735,0.0,166.998,1.29103169352,103.76032723,0.0,0.0,1.29083316293,103.760171537,0.0514444,0.0,1.29073669156,103.76015056,0.0,0.0,1.29074630109,103.760480422,0.0514444,283.997,1.29070002683,103.760710561,0.0,0.0,1.29084806717,103.760255775,0.0514444,118.998,1.29084706656,103.760555329,0.0514444,0.0,1.29021131853,103.76068757,0.0514444,310.995,1.29094002604,103.760602227,52.6277,295.999,1.29064586903,103.760468194,0.0514444,120.998,1.29056346343,103.760297395,0.0514444,120.998,1.29017171283,103.760686405,0.0514444,309.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:26:13,True,1.29035169343,103.760807228,0.0,0.0,1.2837916925,103.760753894,0.0,166.998,1.29103335853,103.76033389,0.0,0.0,1.29083390709,103.760174249,0.0514444,0.0,1.29073949344,103.760151472,0.0514444,0.0,1.29074493638,103.760474096,0.0514444,283.997,1.29070002683,103.760710561,0.0,0.0,1.29084161345,103.760256644,0.0514444,118.998,1.29085434135,103.76054666,0.0514444,0.0,1.29021278857,103.760675373,0.0514444,310.995,1.2909400258,103.760595559,52.6277,295.999,1.29064607449,103.760471423,0.0514444,120.998,1.29056516791,103.760296579,0.0514444,119.998,1.29017768096,103.760690107,0.0514444,309.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:26:22,True,1.29035002645,103.760807228,0.0,0.0,1.2837916925,103.760753894,0.0,166.998,1.29103002475,103.760338892,0.0,0.0,1.29084252189,103.7601602,0.0514444,0.0,1.29073641336,103.76015042,0.0514444,0.0,1.29075615033,103.760472296,0.0514444,283.997,1.29071335978,103.76075389,0.0,0.0,1.29083838549,103.760257074,0.0514444,118.998,1.29088441144,103.760558987,0.0514444,0.0,1.29021886077,103.760687456,0.0514444,310.995,1.29095169227,103.760590557,52.6277,295.999,1.29064648318,103.760477881,0.0514444,120.998,1.29056444589,103.7602955,0.0514444,119.998,1.29017587058,103.760693337,0.0514444,309.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:26:32,True,1.29035002645,103.760807228,0.0,0.0,1.2837867186,103.760738012,0.0,166.998,1.29103002475,103.760338892,0.0,0.0,1.29084495053,103.760158041,0.0514444,0.0,1.29074993747,103.760167486,0.0514444,0.0,1.29075940481,103.760472384,0.0514444,283.997,1.29071335978,103.76075389,0.0,0.0,1.29083193177,103.760257943,0.0514444,118.998,1.29087854251,103.760551151,0.0514444,0.0,1.29021652911,103.760684569,0.0514444,310.995,1.29096669276,103.76058723,52.6277,295.999,1.29064668642,103.76048111,0.0514444,120.998,1.2905636643,103.760296,0.0514444,118.998,1.29017631216,103.760693047,0.0514444,308.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28986169323,103.761847226,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:26:42,True,1.29034835947,103.760807228,0.0,0.0,1.28378343868,103.760736266,0.0514444,166.998,1.29101669339,103.76034056,0.0,0.0,1.29082926985,103.760156918,0.0514444,0.0,1.29074502496,103.760170557,0.0,0.0,1.29076359103,103.760472489,0.0514444,283.997,1.2906983602,103.760720555,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29084928719,103.760540044,0.0514444,0.0,1.29020908174,103.76068292,0.0514444,310.995,1.29096669276,103.76058723,52.6277,295.999,1.29064692059,103.760484804,0.0514444,120.998,1.29056681714,103.760294034,0.0514444,118.998,1.2901684477,103.760697242,0.0514444,308.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:26:52,True,1.29034835947,103.760807228,0.0,0.0,1.28379835908,103.760747225,0.0,166.998,1.29101669339,103.76034056,0.0,0.0,1.29083594027,103.760165254,0.0514444,0.0,1.29074502496,103.760170557,0.0,0.0,1.29077056806,103.760472673,0.0514444,283.997,1.29072502563,103.760793894,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29084060764,103.760533831,0.0514444,0.0,1.29020705327,103.76070004,0.0514444,309.996,1.29095502558,103.760572226,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056651261,103.760298597,0.0514444,118.998,1.29017277485,103.760686817,0.0514444,307.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:27:02,True,1.29034835947,103.760807228,0.0,0.0,1.28381243557,103.760744522,0.0514444,166.998,1.29101169192,103.760325564,0.0,0.0,1.29084908636,103.760169132,0.0514444,0.0,1.29074498746,103.760171461,0.0,0.0,1.29077382254,103.760472761,0.0514444,283.997,1.29072502563,103.760793894,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29081147192,103.760533358,0.0514444,0.0,1.29020455383,103.76069796,0.0514444,309.996,1.29094835987,103.760572226,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056366657,103.760297667,0.0514444,118.998,1.29017140825,103.760689757,0.0514444,307.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:27:13,True,1.29035502518,103.760807227,0.0514444,0.0,1.28380941399,103.76074332,0.0514444,166.998,1.29101169192,103.760325564,0.0,0.0,1.29085094278,103.760156926,0.0514444,0.0,1.29072652502,103.760176657,0.0514444,0.0,1.29075996416,103.760431195,0.0514444,283.997,1.29068335966,103.760722223,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29080341944,103.760527962,0.0514444,0.0,1.29023090365,103.760712578,0.0514444,308.996,1.29094835987,103.760572226,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056524293,103.760295026,0.0514444,118.998,1.29016867726,103.760695636,0.0514444,306.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:27:22,True,1.29035502518,103.760807227,0.0514444,0.0,1.283806692,103.760753894,0.0,166.998,1.29101169198,103.760327222,0.0,0.0,1.29083502602,103.76016056,0.0,0.0,1.29072915031,103.760178569,0.0514444,0.0,1.29074002627,103.760420561,0.0,283.997,1.29068169256,103.760718889,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.2908006087,103.76052633,0.0514444,0.0,1.29022803772,103.760711034,0.0514444,308.996,1.29094169231,103.76058223,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056445472,103.760295517,0.0514444,118.998,1.29015788052,103.760695171,0.0514444,306.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:27:32,True,1.29035502518,103.760807227,0.0514444,0.0,1.283806692,103.760753894,0.0,166.998,1.29101169198,103.760327222,0.0,0.0,1.29083502602,103.76016056,0.0,0.0,1.29071523361,103.760173595,0.0514444,0.0,1.29074002627,103.760420561,0.0,283.997,1.29068169256,103.760718889,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29081312129,103.760535052,0.0514444,0.0,1.29022705749,103.760713403,0.0514444,308.996,1.29094169231,103.76058223,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056761197,103.760293551,0.0514444,118.998,1.29015973975,103.760699752,0.0514444,306.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:27:42,True,1.2903533582,103.760807227,0.0,0.0,1.28380506049,103.760758027,0.0514444,166.998,1.29101169198,103.760327222,0.0,0.0,1.29084002505,103.760168896,0.0,0.0,1.29071823425,103.760175779,0.0514444,0.0,1.29075048576,103.760436627,0.0514444,283.997,1.29068669356,103.760720556,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.2908251015,103.760536271,0.0514444,0.0,1.29021952352,103.760698056,0.0514444,307.996,1.29094002545,103.760585555,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056445466,103.76029385,0.0514444,118.998,1.29015709927,103.760705183,0.0514444,306.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:27:52,True,1.29034169156,103.760807228,0.0,0.0,1.28382619031,103.760758816,0.0514444,166.998,1.29102502614,103.760342227,0.0,0.0,1.29083335963,103.760177223,0.0,0.0,1.29071506591,103.760176359,0.0514444,0.0,1.29075113036,103.760433451,0.0514444,283.997,1.2906816928,103.760725558,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29083169224,103.760538895,0.0,0.0,1.29021560021,103.760702461,0.0514444,306.996,1.290955026,103.760583896,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056160426,103.760294578,0.0514444,118.998,1.29015630439,103.760704183,0.0514444,306.996
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:28:02,True,1.29033835981,103.760807228,0.0,0.0,1.2838289679,103.760759658,0.0514444,166.998,1.29103169185,103.760342227,0.0,0.0,1.29083335963,103.760177223,0.0,0.0,1.29070169251,103.760175561,0.0,0.0,1.29075186547,103.760429827,0.0514444,283.997,1.2906816928,103.760725558,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29084002492,103.760538894,0.0,0.0,1.29022305899,103.760714763,0.0514444,306.996,1.290955026,103.760583896,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056120905,103.760294824,0.0514444,118.998,1.29015631552,103.760706982,0.0514444,305.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:28:13,True,1.29034002678,103.760807228,0.0,0.0,1.28385335929,103.76077389,0.0,166.998,1.29103169185,103.760342227,0.0,0.0,1.29082169305,103.760178891,0.0,0.0,1.29070169251,103.760175561,0.0,0.0,1.29074807287,103.760447095,0.0514444,283.997,1.29068169162,103.760692222,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29082223104,103.760531401,0.0,0.0,1.29022863263,103.760738832,0.0514444,306.996,1.2909583581,103.760593891,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056239247,103.760294096,0.0514444,118.998,1.29015248499,103.760712782,0.0514444,305.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:28:22,True,1.29034002678,103.760807228,0.0,0.0,1.28385335929,103.76077389,0.0,166.998,1.29103169185,103.760342227,0.0,0.0,1.29082169305,103.760178891,0.0,0.0,1.29069437745,103.76016912,0.0514444,0.0,1.29073030223,103.760472534,0.0514444,283.997,1.29068502558,103.760692222,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29081169261,103.760530559,0.0,0.0,1.29022537815,103.760738683,0.0514444,306.996,1.29095169286,103.760607229,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056199947,103.760294333,0.0514444,118.998,1.29015790552,103.760715266,0.0514444,305.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:28:32,True,1.29034002678,103.760807228,0.0,0.0,1.28387502526,103.760795563,0.0,166.998,1.29103169185,103.760342227,0.0,0.0,1.29081169338,103.760178891,0.0,0.0,1.29069113623,103.760169436,0.0514444,0.0,1.29073094683,103.760469367,0.0514444,283.997,1.29068502558,103.760692222,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29080461404,103.760531191,0.0514444,0.0,1.29022630555,103.760740693,0.0514444,306.996,1.29094169343,103.760613889,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056436631,103.760292867,0.0514444,118.998,1.29015483859,103.760711554,0.0514444,304.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:28:42,True,1.29035502518,103.760807227,0.0,0.0,1.28387502526,103.760795563,0.0,166.998,1.29103169185,103.760342227,0.0,0.0,1.29080169157,103.760180559,0.0,0.0,1.29068706035,103.760167646,0.0514444,0.0,1.29075706011,103.760475411,0.0514444,282.997,1.29067835857,103.760655561,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29078374684,103.760526691,0.0514444,0.0,1.29022283222,103.760733015,0.0514444,305.997,1.29092502567,103.760608897,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056760343,103.760301624,0.0514444,118.998,1.2901487779,103.760713072,0.0514444,304.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:28:52,True,1.2903533582,103.760807227,0.0,0.0,1.28383502601,103.760778892,0.0,166.998,1.2910166931,103.760332224,0.0,0.0,1.2908070502,103.760181076,0.0514444,0.0,1.29068502493,103.760175561,0.0,0.0,1.29075779522,103.760471787,0.0514444,282.997,1.29067835857,103.760655561,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29082169245,103.760535561,0.0,0.0,1.29021712637,103.760716448,0.0514444,305.997,1.29092669312,103.760622226,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056836085,103.760304713,0.0514444,118.998,1.29015298183,103.760714476,0.0514444,303.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:29:02,True,1.2903533582,103.760807227,0.0,0.0,1.28383502601,103.760778892,0.0,166.998,1.29101669292,103.760327222,0.0,0.0,1.29080502558,103.760182226,0.0,0.0,1.290682336,103.760184433,0.0514444,0.0,1.29075843761,103.76046862,0.0514444,282.997,1.29067835928,103.760675559,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29082079612,103.760537798,0.0514444,0.0,1.29021512831,103.7607193,0.0514444,305.997,1.29092669312,103.760622226,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29057128419,103.760306143,0.0514444,118.998,1.29015434645,103.760718082,0.0514444,303.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:29:13,True,1.29034669249,103.760807228,0.0514444,0.0,1.28383169205,103.760778892,0.0,166.998,1.29101669292,103.760327222,0.0,0.0,1.29080502558,103.760182226,0.0,0.0,1.29068372513,103.760194304,0.0514444,0.0,1.29074502678,103.760470559,0.0,282.997,1.2906866935,103.760718889,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29085025171,103.760530391,0.0514444,0.0,1.29022898456,103.760700837,0.0514444,304.997,1.29093002481,103.760620558,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056584605,103.760305161,0.0514444,118.998,1.29015213634,103.760718451,0.0514444,302.997
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:29:22,True,1.29034335854,103.760807228,0.0,0.0,1.28384002596,103.760782226,0.0,166.998,1.2910083582,103.760332224,0.0,0.0,1.29080502558,103.760182226,0.0,0.0,1.29068483786,103.760192391,0.0514444,0.0,1.29074502678,103.760470559,0.0,282.997,1.2906866935,103.760718889,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29085000222,103.760530628,0.0514444,0.0,1.29023037404,103.760720581,0.0514444,304.997,1.29093002481,103.760620558,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.2905616819,103.760304739,0.0514444,117.999,1.29016033026,103.760728006,0.0514444,301.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:29:32,True,1.29034335854,103.760807228,0.0,0.0,1.28384002596,103.760782226,0.0,166.998,1.29101669227,103.760308892,0.0,0.0,1.29080669256,103.760182226,0.0,0.0,1.29068159443,103.760192672,0.0514444,0.0,1.29074669155,103.760470559,0.0,282.997,1.29068669141,103.760722223,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29084115064,103.760529821,0.0514444,0.0,1.29021696331,103.760725574,0.0514444,304.997,1.29095002577,103.760603894,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056334013,103.76030724,0.0514444,117.999,1.29016593863,103.760735158,0.0514444,301.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:29:42,True,1.29035002495,103.760827225,0.0,0.0,1.28382335943,103.760843896,0.0,166.998,1.29101835919,103.760307224,0.0,0.0,1.29080002679,103.760180559,0.0,0.0,1.29069724637,103.76019247,0.0514444,0.0,1.29074669155,103.760470559,0.0,282.997,1.29068502611,103.760707227,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29085169354,103.760532225,0.0,0.0,1.29021324076,103.760725627,0.0514444,304.997,1.29094835914,103.760613889,52.6277,294.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056376391,103.760303283,0.0514444,117.999,1.29016336204,103.760736623,0.0514444,301.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:29:52,True,1.29035002495,103.760827225,0.0,0.0,1.28382835943,103.760817229,0.0,166.998,1.29101002632,103.760302223,0.0,0.0,1.29080002679,103.760180559,0.0,0.0,1.29070983801,103.760189056,0.0514444,0.0,1.29074669155,103.760470559,0.0,282.997,1.29068502611,103.760707227,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.2908586901,103.760522634,0.0514444,0.0,1.29019585088,103.760716905,0.0514444,305.997,1.29094835914,103.760613889,52.6277,294.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056666296,103.760304757,0.0514444,117.999,1.29016108781,103.760734473,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28981335896,103.761573893,0.0,0.0,0.00174533,0.0,2.05948851735,117.999,2023-05-29 07:30:02,True,1.29035669287,103.760827225,0.0,0.0,1.28382835943,103.760817229,0.0,166.998,1.29101002632,103.760302223,0.0,0.0,1.29078669311,103.760178892,0.0,0.0,1.29070613092,103.760189381,0.0514444,0.0,1.29075224354,103.760444507,0.0514444,281.997,1.29068169209,103.76070556,0.0,0.0,1.29091169247,103.760247226,0.0514444,118.998,1.29085169949,103.760513078,0.0514444,0.0,1.29021194031,103.760726118,0.0514444,305.997,1.29095169345,103.760623892,52.6277,295.999,1.29064169152,103.760402225,0.0514444,120.998,1.29056169291,103.760303897,0.0,117.999,1.29016760555,103.76073349,0.0514444,300.998
