name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386110,lon_tug_9386110,sog_tug_9386110,heading_tug_9386110,lat_tug_9456513,lon_tug_9456513,sog_tug_9456513,heading_tug_9456513,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9679268,lon_tug_9679268,sog_tug_9679268,heading_tug_9679268,lat_tug_9727338,lon_tug_9727338,sog_tug_9727338,heading_tug_9727338,lat_tug_9727687,lon_tug_9727687,sog_tug_9727687,heading_tug_9727687,lat_tug_9869617,lon_tug_9869617,sog_tug_9869617,heading_tug_9869617,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860,lat_tug_9951604,lon_tug_9951604,sog_tug_9951604,heading_tug_9951604
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:09:54,True,1.29019411396,103.761175845,0.0514444,0.0,1.29016002489,103.76146223,0.0,0.0,1.29094280604,103.760483917,0.0514444,0.0,1.29035836002,103.76070723,0.0,108.995,1.29085335897,103.760363889,0.0,0.0,1.29045669213,103.760775556,0.0,0.0,1.29104490001,103.760166668,0.0514444,300.998,1.29080835945,103.760740558,0.0,33.9972,1.26921458114,103.766398809,4.78433,124.997,1.26854669241,103.770053894,0.0,295.999
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28970169228,103.761920563,0.0,0.0,1.71042,0.0,2.09439510239,119.998,2023-05-12 22:10:04,True,1.29020117696,103.761172274,0.0514444,0.0,1.29016669299,103.761467222,0.0,0.0,1.29094851806,103.760487847,0.0514444,0.0,1.29035200132,103.760710117,0.0,108.995,1.29086169184,103.76036889,0.0,0.0,1.29045002642,103.760775556,0.0,0.0,1.29103898518,103.760171819,0.0514444,300.998,1.29080335863,103.760743893,0.0,33.9972,1.26905611482,103.766797512,5.093,125.997,1.26854669241,103.770053894,0.0,295.999
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.33358,0.0,2.09439510239,119.998,2023-05-12 22:10:16,True,1.29021151655,103.761169439,0.0514444,0.0,1.29017835963,103.761467222,0.0,0.0,1.29095104173,103.760488286,0.0514444,0.0,1.29035615876,103.760708046,0.0514444,108.995,1.29087169306,103.760350559,0.0,0.0,1.29044169152,103.760775556,0.0,0.0,1.29104219105,103.760171258,0.0514444,300.998,1.29081002667,103.760747227,0.0,33.9972,1.26866547903,103.767389801,5.24733,123.997,1.2685533591,103.770058896,0.102889,294.999
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.33358,0.0,2.09439510239,119.998,2023-05-12 22:10:24,True,1.29021151655,103.761169439,0.0514444,0.0,1.29017835963,103.761467222,0.0,0.0,1.29094872334,103.760486014,0.0514444,0.0,1.2903553636,103.760699227,0.0514444,107.996,1.29087169306,103.760350559,0.0,0.0,1.29044169152,103.760775556,0.0,0.0,1.29103989949,103.76017833,0.0514444,300.998,1.29081669249,103.760750561,0.0,33.9972,1.26866547903,103.767389801,5.24733,123.997,1.26855192926,103.770061046,0.0514444,294.0
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.33358,0.0,2.09439510239,119.998,2023-05-12 22:10:34,True,1.29021754846,103.761165955,0.0514444,0.0,1.29017835963,103.761467222,0.0,0.0,1.29094112322,103.760473211,0.0514444,0.0,1.29034669273,103.760688891,0.0,106.996,1.29086002498,103.760372225,0.0,0.0,1.29044169152,103.760775556,0.0,0.0,1.29103806698,103.760180322,0.0514444,300.998,1.29081335865,103.760753896,0.0,33.9972,1.26830245665,103.767966971,5.093,116.999,1.2685490698,103.770058677,0.0514444,294.0
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.33358,0.0,2.09439510239,119.998,2023-05-12 22:10:44,True,1.29022076534,103.761164095,0.0514444,0.0,1.29016669293,103.761465555,0.0,0.0,1.29094176384,103.760482206,0.0514444,0.0,1.29035336024,103.760677229,0.0,106.996,1.29086502585,103.760370558,0.0,0.0,1.29044169146,103.760773889,0.0,0.0,1.29104173211,103.760179673,0.0514444,300.998,1.29080502608,103.76075723,0.0,32.9974,1.26824113505,103.768185894,5.093,116.999,1.26853874708,103.770072014,0.102889,288.995
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.33358,0.0,2.09439510239,119.998,2023-05-12 22:10:54,True,1.29022920229,103.761178029,0.0514444,0.0,1.29016214412,103.76145156,0.0514444,0.0,1.29093953155,103.760479854,0.0514444,0.0,1.29034966664,103.760684363,0.0514444,106.996,1.29086502585,103.760370558,0.0,0.0,1.29044169152,103.760775556,0.0,0.0,1.29104035688,103.760188255,0.0514444,300.998,1.29079835846,103.760765558,0.0,32.9974,1.26821199059,103.768614751,3.49822,92.9993,1.26854325198,103.770064995,0.0514444,287.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.33358,0.0,2.09439510239,119.998,2023-05-12 22:11:04,True,1.29023229341,103.761179047,0.0514444,0.0,1.29017338455,103.761448865,0.0514444,0.0,1.29094835913,103.760488892,0.0,0.0,1.29034770862,103.760695779,0.0514444,105.996,1.29087835995,103.760383895,0.0,0.0,1.29044169152,103.760775556,0.0,0.0,1.29103565157,103.760181823,0.0514444,300.998,1.29079502671,103.760765558,0.0,32.9974,1.26823612217,103.768749294,2.93233,79.9969,1.26854014762,103.770064021,0.0514444,287.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.33358,0.0,2.09439510239,119.998,2023-05-12 22:11:16,True,1.29022835936,103.761192227,0.0,0.0,1.29017502509,103.761450559,0.0,0.0,1.29094842949,103.760480538,0.0514444,0.0,1.29035493079,103.7606977,0.0514444,105.996,1.2908533598,103.76038723,0.0,0.0,1.29044502542,103.760773889,0.0,0.0,1.29103885745,103.760181261,0.0514444,300.998,1.2907900256,103.760760557,0.0,32.9974,1.2683276004,103.76900181,2.00633,54.9976,1.26854502584,103.770067223,0.102889,286.996
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669292,103.762000564,0.0,0.0,3.33358,0.0,2.09439510239,119.998,2023-05-12 22:11:24,True,1.29022835936,103.761192227,0.0,0.0,1.29017502509,103.761450559,0.0,0.0,1.29096169246,103.760480564,0.0514444,0.0,1.29036798633,103.760700894,0.0514444,105.996,1.2908533598,103.76038723,0.0,0.0,1.2904483592,103.760768896,0.0,0.0,1.2910358171,103.76017984,0.0514444,299.998,1.29078002552,103.760748895,0.0,32.9974,1.2683276004,103.76900181,2.00633,54.9976,1.26854769417,103.770064643,0.102889,286.996
