name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386079,lon_tug_9386079,sog_tug_9386079,heading_tug_9386079,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9456513,lon_tug_9456513,sog_tug_9456513,heading_tug_9456513,lat_tug_9678446,lon_tug_9678446,sog_tug_9678446,heading_tug_9678446,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9868417,lon_tug_9868417,sog_tug_9868417,heading_tug_9868417,lat_tug_9903308,lon_tug_9903308,sog_tug_9903308,heading_tug_9903308
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:22:22,True,1.29073835805,103.760697222,0.0,88.9948,1.29109951372,103.76025216,0.0514444,0.0,1.24234354996,103.743199663,5.91611,0.0,1.2907233583,103.760783891,0.0,0.0,1.29081651497,103.760351158,0.0514444,0.0,1.29017669313,103.76122889,0.0,298.998,1.29086335995,103.760152223,0.0,295.999,1.28905502533,103.763120557,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:22:32,True,1.29075502581,103.760702223,0.0,88.9948,1.29109661023,103.760249852,0.0514444,0.0,1.24261878483,103.742877035,5.91611,0.0,1.2907233583,103.760783891,0.0,0.0,1.29081883529,103.760345454,0.0514444,0.0,1.29017836011,103.761228889,0.0,298.998,1.29086335995,103.760152223,0.0,295.999,1.28905502533,103.763120557,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:22:42,True,1.29076335932,103.760725564,0.0,88.9948,1.29108472981,103.760261005,0.0514444,0.0,1.2431483406,103.742275266,6.019,0.0,1.29075835974,103.760763892,0.0,0.0,1.29082419817,103.760341014,0.0514444,0.0,1.29018335889,103.761230557,0.0,298.998,1.29087669173,103.760162226,0.0,296.999,1.28904835856,103.763153893,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:22:52,True,1.29078167648,103.760732916,0.0,88.9948,1.29109169357,103.760260557,0.0,0.0,1.24339094931,103.741962273,6.019,0.0,1.29075502578,103.760763892,0.0,0.0,1.29083376816,103.760365373,0.0514444,0.0,1.29017669336,103.761235558,0.0,297.999,1.29088835825,103.760158891,0.0,296.999,1.2890533595,103.763153893,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:23:02,True,1.2907716931,103.760693895,0.0,88.9948,1.29108335856,103.760257223,0.0,0.0,1.24384711335,103.741407267,6.019,0.0,1.29073169266,103.760768895,0.0,0.0,1.29083618796,103.760363205,0.0514444,0.0,1.29017169248,103.761237226,0.0,296.999,1.29090335915,103.760167226,0.0,296.999,1.2890483581,103.763140564,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:23:12,True,1.2907716931,103.760693895,0.0,88.9948,1.29108335856,103.760257223,0.0,0.0,1.24402577286,103.741226703,6.019,0.0,1.29071835892,103.760765561,0.0,0.0,1.29083404431,103.760369988,0.0514444,0.0,1.29017169248,103.761237226,0.0,296.999,1.29089502664,103.760172228,0.0,296.999,1.28905002508,103.763140564,0.154333,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:23:22,True,1.29076002551,103.760667229,0.0,88.9948,1.29108335856,103.760257223,0.0,0.0,1.24435644703,103.740873773,6.019,0.0,1.29069669296,103.760775556,0.0,0.0,1.29084141397,103.760359335,0.0514444,0.0,1.29016502474,103.761242228,0.0,296.999,1.29091002522,103.760177229,0.0,296.999,1.28905002508,103.763140564,0.154333,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:23:32,True,1.29075417352,103.760638886,0.0,88.9948,1.29108915189,103.760250203,0.0,0.0,1.24488696676,103.740421638,5.91611,0.0,1.29071169351,103.760773897,0.0,0.0,1.29084018845,103.760355843,0.0514444,0.0,1.29016335974,103.761235559,0.0,297.999,1.29091002522,103.760177229,0.0,296.999,1.28904835856,103.763153893,0.102889,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:23:42,True,1.29075835985,103.760642229,0.0,88.9948,1.29110284553,103.760253818,0.0514444,0.0,1.24529950136,103.740168235,5.91611,0.0,1.29071835857,103.760755557,0.0,0.0,1.29083780601,103.760353105,0.0514444,0.0,1.29017169213,103.761227223,0.0,297.999,1.29091669331,103.760182222,0.0,297.999,1.289050026,103.763167231,0.102889,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:23:52,True,1.29075835985,103.760642229,0.0,88.9948,1.29110002608,103.760255555,0.0,0.0,1.24557916706,103.740002751,5.91611,0.0,1.29070335867,103.760775556,0.0,0.0,1.29083780601,103.760353105,0.0514444,0.0,1.29017169242,103.761235559,0.0,296.999,1.29091169261,103.760188891,0.0,297.999,1.289050026,103.763167231,0.102889,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:24:02,True,1.29074502552,103.760622223,0.0,88.9948,1.29110415022,103.760248535,0.0514444,0.0,1.24632954318,103.739571112,5.96756,0.0,1.29071335972,103.760752223,0.0,0.0,1.29084147798,103.760358791,0.0514444,0.0,1.2901883585,103.761255556,0.0,296.999,1.29091335906,103.760173895,0.0,297.999,1.28905169297,103.76316723,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:24:12,True,1.29074702781,103.76061401,0.0514444,88.9948,1.29110160884,103.760246517,0.0514444,0.0,1.24665653236,103.739382049,5.96756,0.0,1.29071335948,103.760745563,0.0,0.0,1.29083557631,103.76036152,0.0514444,0.0,1.2901883585,103.761255556,0.0,296.999,1.29091002486,103.760167226,0.0,297.999,1.28904169331,103.763167222,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335881,103.761683889,0.0,0.0,4.60767,0.0,2.11184839491,120.998,2023-05-16 03:24:22,True,1.29075134029,103.760625768,0.0514444,88.9948,1.29110453645,103.760244122,0.0514444,0.0,1.24743528814,103.739035803,5.91611,0.0,1.29068443169,103.760755778,0.0514444,0.0,1.29084028765,103.760351412,0.102889,0.0,1.29019669166,103.761268893,0.0,296.999,1.2909133587,103.760163891,0.0,297.999,1.28904169331,103.763167222,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29000002681,103.761617225,0.0,0.0,2.44346,0.0,2.11184839491,120.998,2023-05-16 03:24:32,True,1.29075113704,103.760622074,0.0514444,88.9948,1.2911170444,103.760246429,0.0514444,0.0,1.24779393952,103.738915128,5.91611,0.0,1.29065653551,103.760780945,0.0514444,0.0,1.29082533747,103.7603414,0.102889,0.0,1.29019669166,103.761268893,0.0,296.999,1.2909133587,103.760163891,0.0,297.999,1.28904169285,103.763153893,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29000002681,103.761617225,0.0,0.0,2.44346,0.0,2.11184839491,120.998,2023-05-16 03:24:42,True,1.29074385162,103.760579902,0.0514444,88.9948,1.29111906253,103.760248974,0.0514444,0.0,1.24813632624,103.738768041,5.91611,0.0,1.29070022642,103.760735464,0.0514444,0.0,1.29082133467,103.760345893,0.102889,0.0,1.29019336002,103.761272228,0.0,297.999,1.2909133587,103.760163891,0.0,297.999,1.28903895507,103.763155148,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29000002681,103.761617225,0.0,0.0,2.44346,0.0,2.11184839491,120.998,2023-05-16 03:24:52,True,1.29073913152,103.760592266,0.0514444,88.9948,1.29111963458,103.760254537,0.0514444,0.0,1.24887706437,103.73851401,5.86467,0.0,1.29072153442,103.760717615,0.0514444,0.0,1.29082693078,103.76038086,0.0514444,0.0,1.29018502501,103.761268894,0.0,297.999,1.29091502609,103.760175562,0.0,297.999,1.28903002574,103.763140556,0.102889,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29000002681,103.761617225,0.0,0.0,2.44346,0.0,2.11184839491,120.998,2023-05-16 03:25:02,True,1.29073756822,103.760589432,0.0514444,88.9948,1.29112112741,103.760262574,0.0514444,0.0,1.24926951806,103.738321082,5.91611,0.0,1.29073740693,103.760711262,0.0514444,0.0,1.29082748485,103.760377675,0.0514444,0.0,1.29018502501,103.761268894,0.0,297.999,1.2909116919,103.760168893,0.0,297.999,1.28903169318,103.763153893,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.29000002681,103.761617225,0.0,0.0,2.44346,0.0,2.11184839491,120.998,2023-05-16 03:25:12,True,1.29074002608,103.760602226,0.0,88.9948,1.29112435982,103.760262978,0.0514444,0.0,1.24961453031,103.738182498,5.91611,0.0,1.2907300263,103.760723889,0.0,0.0,1.29082942281,103.760360836,0.0514444,0.0,1.29019835817,103.761255555,0.0,297.999,1.29091335888,103.760168893,0.0,297.999,1.2890300262,103.763153893,0.257222,0.0
