name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9386079,lon_tug_9386079,sog_tug_9386079,heading_tug_9386079,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9456513,lon_tug_9456513,sog_tug_9456513,heading_tug_9456513,lat_tug_9511882,lon_tug_9511882,sog_tug_9511882,heading_tug_9511882,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9678446,lon_tug_9678446,sog_tug_9678446,heading_tug_9678446,lat_tug_9727338,lon_tug_9727338,sog_tug_9727338,heading_tug_9727338,lat_tug_9813709,lon_tug_9813709,sog_tug_9813709,heading_tug_9813709,lat_tug_9830202,lon_tug_9830202,sog_tug_9830202,heading_tug_9830202,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9868417,lon_tug_9868417,sog_tug_9868417,heading_tug_9868417,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860,lat_tug_9903308,lon_tug_9903308,sog_tug_9903308,heading_tug_9903308
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28985002508,103.761867224,0.0,0.0,6.00393,0.0,2.11184839491,120.998,2023-05-15 20:38:12,True,1.29116600247,103.760299374,0.0514444,83.996,1.29105716072,103.760232541,0.0514444,0.0,1.29022497813,103.761166315,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.2909210755,103.760478468,0.0514444,279.998,1.29072335883,103.760798896,0.0,0.0,1.29073075948,103.760353899,0.154333,0.0,1.29016376859,103.75993558,0.154333,355.995,1.29078731123,103.760612122,0.0514444,29.9982,1.29086581329,103.759975524,0.0514444,144.998,1.29089966873,103.760077469,0.0514444,310.995,1.29024502655,103.761243892,0.0514444,307.996,1.28906669206,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28985002508,103.761867224,0.0,0.0,6.00393,0.0,2.11184839491,120.998,2023-05-15 20:38:22,True,1.29116835837,103.760300559,0.0514444,83.996,1.29106455058,103.760231356,0.0514444,0.0,1.29022780862,103.761164718,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091732001,103.760483619,0.0514444,277.998,1.29072335883,103.760798896,0.0,0.0,1.29063405287,103.760298998,0.617333,0.0,1.29015846267,103.759927437,0.154333,355.995,1.29077740865,103.760610385,0.0514444,28.9984,1.29085972437,103.759990354,0.0514444,142.998,1.29088299472,103.760082945,0.102889,310.995,1.29024502655,103.761243892,0.0,307.996,1.28906669206,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28985002508,103.761867224,0.0,0.0,6.00393,0.0,2.11184839491,120.998,2023-05-15 20:38:32,True,1.29117401263,103.760294329,0.0514444,83.996,1.2910697971,103.760245413,0.0514444,0.0,1.29022826336,103.761162068,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091945962,103.760487322,0.0514444,276.998,1.29072502569,103.760795562,0.0,0.0,1.29057700797,103.760268104,0.720222,0.0,1.29014708906,103.759909967,0.154333,355.995,1.29077730318,103.760624653,0.0514444,27.9987,1.29086163413,103.75998773,0.0514444,142.998,1.29087835992,103.760072222,0.0,309.996,1.29024502655,103.761243892,0.0,307.996,1.28906502508,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28985002508,103.761867224,0.0,0.0,6.00393,0.0,2.11184839491,120.998,2023-05-15 20:38:42,True,1.29117575456,103.760291064,0.0514444,83.996,1.29106717631,103.760245887,0.0514444,0.0,1.29023150011,103.761160242,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091846837,103.760490402,0.0514444,276.998,1.29072669243,103.760788893,0.0,0.0,1.29054577566,103.760231584,0.720222,0.0,1.29014178314,103.759901815,0.154333,355.995,1.29077484127,103.760622529,0.0514444,27.9987,1.2908594223,103.760001814,0.0514444,141.998,1.29086404615,103.76007711,0.102889,309.996,1.29024502655,103.761243892,0.0,307.996,1.28906002681,103.763200557,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28985002508,103.761867224,0.0,0.0,6.00393,0.0,2.11184839491,120.998,2023-05-15 20:38:52,True,1.2911906052,103.76029596,0.0514444,83.996,1.29107032459,103.760239753,0.0514444,0.0,1.29022533309,103.761151836,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091418243,103.760479864,0.0514444,276.998,1.290681693,103.760793896,0.0,0.0,1.29049059504,103.760161011,0.565889,0.0,1.29013116909,103.759885521,0.154333,355.995,1.2907916372,103.760630672,0.0514444,27.9987,1.2908525119,103.760012774,0.0514444,139.999,1.29085002575,103.76007389,0.0,308.996,1.29024502655,103.761243892,0.0,307.996,1.28905669239,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28985002508,103.761867224,0.0,0.0,6.00393,0.0,2.11184839491,120.998,2023-05-15 20:39:02,True,1.29119214841,103.760292599,0.0514444,83.996,1.29107148142,103.760236304,0.0514444,0.0,1.29022578586,103.761155855,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091333689,103.760482514,0.0514444,276.998,1.29064502558,103.760842229,0.0,0.0,1.29047313837,103.760136845,0.514444,0.0,1.29012586317,103.759877369,0.154333,355.995,1.29078956832,103.760628812,0.0514444,27.9987,1.29085442166,103.76001015,0.0514444,139.999,1.29084553509,103.760080744,0.0514444,307.996,1.29024502655,103.761243892,0.0,307.996,1.28905835937,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28985002508,103.761867224,0.0,0.0,6.00393,0.0,2.11184839491,120.998,2023-05-15 20:39:12,True,1.29119784915,103.760289388,0.102889,83.996,1.29107460117,103.760235374,0.0514444,0.0,1.29022861856,103.761154258,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091570835,103.760486971,0.0514444,276.998,1.29064502558,103.760842229,0.0,0.0,1.29052605865,103.760161352,0.205778,0.0,1.29012055504,103.759869217,0.154333,355.995,1.29079115325,103.760618949,0.0514444,28.9984,1.29085887517,103.76001423,0.0514444,138.999,1.29084437826,103.760084254,0.102889,306.996,1.29024502655,103.761243892,0.0,307.996,1.28905835937,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28985002508,103.761867224,0.0,0.0,6.00393,0.0,2.11184839491,120.998,2023-05-15 20:39:22,True,1.29119790889,103.76029302,0.102889,83.996,1.29106925143,103.760236585,0.0514444,0.0,1.29022089977,103.761156864,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.2909149925,103.760473151,0.0514444,276.998,1.29072502678,103.760763893,0.0,0.0,1.29053550823,103.760152445,0.205778,0.0,1.29010918363,103.759851747,0.154333,355.995,1.29078872888,103.76061679,0.0514444,28.9984,1.29085635858,103.760026445,0.0514444,137.999,1.29082810867,103.760100216,0.205778,305.997,1.29024502655,103.761243892,0.0,307.996,1.28905835937,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:39:32,True,1.29120280621,103.760297443,0.0514444,83.996,1.2910739142,103.760226538,0.0514444,0.0,1.29022031475,103.761159304,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091486236,103.760476845,0.0514444,277.998,1.29073669295,103.760750555,0.0,0.0,1.290477322,103.760312798,0.874556,0.0,1.29010387771,103.759843604,0.154333,355.995,1.29078480343,103.76062331,0.102889,28.9984,1.29085275515,103.760023479,0.0514444,137.999,1.290830798,103.76010269,0.0514444,305.997,1.29024502655,103.761243892,0.0,307.996,1.28906169333,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:39:42,True,1.29121156027,103.760287913,0.154333,83.996,1.29107372412,103.760220984,0.0514444,0.0,1.29021572213,103.761154996,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091169342,103.760460559,0.0,278.998,1.29069669296,103.760775556,0.0,0.0,1.29021088966,103.760610045,2.36644,0.0,1.29009781223,103.759834286,0.154333,355.995,1.29078115506,103.760660524,0.0514444,28.9984,1.29084917877,103.760036106,0.0514444,135.0,1.29082713321,103.76011243,0.102889,304.997,1.29024502655,103.761243892,0.0,307.996,1.28907335997,103.763187227,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:39:52,True,1.29121910444,103.760279735,0.154333,83.996,1.29106821806,103.760234997,0.0514444,0.0,1.29020562107,103.761159901,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091335831,103.760463893,0.0,279.998,1.29069502586,103.76077223,0.0,0.0,1.29010891192,103.760719084,2.36644,0.0,1.2900925041,103.759826134,0.154333,355.995,1.29077858718,103.760658532,0.154333,29.9982,1.29085108853,103.760033482,0.0514444,135.0,1.29083528259,103.760111263,0.102889,304.997,1.29024502655,103.761243892,0.0,307.996,1.2890783587,103.763187227,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:40:02,True,1.29122664861,103.760271556,0.154333,83.996,1.2910693926,103.760232777,0.0514444,0.0,1.29020820645,103.761157242,0.0,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091335831,103.760463893,0.0,279.998,1.29072457616,103.76075819,0.0514444,0.0,1.28991810558,103.760839788,2.52078,0.0,1.2901499001,103.759858239,0.0514444,355.995,1.29076274717,103.760647292,0.154333,29.9982,1.2908424801,103.76004052,0.0514444,133.995,1.2908436727,103.760111728,0.102889,305.997,1.29024502655,103.761243892,0.0,307.996,1.2890783587,103.763187227,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:40:12,True,1.29120740287,103.760291046,0.102889,83.996,1.29106711657,103.760242377,0.0514444,0.0,1.29021560552,103.761166552,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091166288,103.760471106,0.0,279.998,1.29072154497,103.760766236,0.0514444,0.0,1.28976952897,103.761053565,2.21211,0.0,1.29014977226,103.759864241,0.0514444,355.995,1.29076433446,103.76064158,0.102889,29.9982,1.29082751126,103.760064432,0.0514444,133.995,1.29084324875,103.76011092,0.0514444,305.997,1.29024502655,103.761243892,0.0,307.996,1.28908835837,103.763187227,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:40:22,True,1.29121156242,103.760286061,0.102889,83.996,1.29106248416,103.760236717,0.0514444,0.0,1.29022662992,103.761173887,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091237836,103.760474265,0.0,279.998,1.2907283697,103.760767675,0.0514444,0.0,1.28974081547,103.761130434,2.21211,0.0,1.29014969511,103.759867944,0.0514444,355.995,1.29075869973,103.760638333,0.154333,29.9982,1.29082969258,103.76006144,0.0514444,131.995,1.29083557414,103.760114202,0.154333,304.997,1.29024502655,103.761243892,0.0,307.996,1.28909335931,103.763187227,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:40:32,True,1.29121951575,103.760297539,0.102889,83.996,1.29105383583,103.760239253,0.0514444,0.0,1.29022887529,103.761171544,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091449978,103.760463165,0.0514444,278.998,1.29073457665,103.760781522,0.0514444,0.0,1.28942760822,103.761363995,2.315,0.0,1.29014962678,103.759871173,0.0514444,355.995,1.2907646208,103.760621986,0.154333,29.9982,1.29083554354,103.760060904,0.0514444,130.995,1.29083377488,103.760119529,0.154333,302.997,1.29024502655,103.761243892,0.0,307.996,1.28909335931,103.763187227,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:40:42,True,1.29122285677,103.760309823,0.102889,83.996,1.29106312451,103.760238314,0.0514444,0.0,1.29021818245,103.761174853,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092290359,103.760476397,0.0514444,278.998,1.29074002529,103.760767227,0.0,0.0,1.28933459593,103.761447798,2.315,0.0,1.29014954743,103.759874876,0.0514444,355.995,1.29077143934,103.760635946,0.102889,29.9982,1.29082057166,103.760061484,0.0514444,127.996,1.29082583994,103.760128488,0.102889,301.998,1.29024502655,103.761243892,0.0,307.996,1.28909335931,103.763187227,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:40:52,True,1.29122285677,103.760309823,0.102889,83.996,1.29106822068,103.76024658,0.0514444,0.0,1.29021504717,103.761173975,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092234912,103.760468456,0.0514444,277.998,1.29077335969,103.760745561,0.0,0.0,1.28912184119,103.761584885,2.57222,0.0,1.29014940195,103.759881808,0.0514444,355.995,1.29076498762,103.760630646,0.102889,29.9982,1.29082057166,103.760061484,0.0514444,127.996,1.29082254148,103.760133358,0.102889,301.998,1.29024502655,103.761243892,0.0,307.996,1.28908669139,103.763187227,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:41:02,True,1.29122158476,103.760302953,0.102889,83.996,1.29105878407,103.760247572,0.0514444,0.0,1.29021653091,103.761174326,0.102889,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091846773,103.760472142,0.0514444,278.998,1.29077502661,103.760743894,0.0,0.0,1.28879598623,103.761798615,2.98378,0.0,1.29014932481,103.759885502,0.0514444,355.995,1.29077235419,103.760595108,0.154333,30.9979,1.29083499595,103.760059983,0.0514444,125.997,1.29084351454,103.760134428,0.102889,301.998,1.29024502655,103.761243892,0.0,307.996,1.28908669139,103.763187227,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:41:12,True,1.29121769644,103.760298039,0.0514444,83.996,1.2910525931,103.760248634,0.0514444,0.0,1.29020800206,103.761184111,0.102889,0.0,1.29102002687,103.760513889,0.0,0.0,1.2909149175,103.760475073,0.0514444,278.998,1.29076669213,103.760755556,0.0,0.0,1.28861967492,103.761922188,2.98378,0.0,1.29014925648,103.75988874,0.0514444,355.995,1.29077363509,103.760603769,0.154333,30.9979,1.29083693455,103.760061273,0.0514444,125.997,1.29083855143,103.760142536,0.154333,301.998,1.29025835814,103.761248893,0.0,309.996,1.28907335929,103.76316723,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:41:22,True,1.29121813143,103.760298785,0.0514444,83.996,1.29106067185,103.76024787,0.0514444,0.0,1.29021991598,103.761183715,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091625337,103.760477503,0.0514444,277.998,1.29073835902,103.760787225,0.0,0.0,1.28841543285,103.762156632,3.49822,0.0,1.29014911982,103.759895207,0.0514444,355.995,1.29077168736,103.760594257,0.154333,31.9977,1.29083166205,103.76006165,0.0514444,123.997,1.2908450781,103.760144423,0.257222,301.998,1.29025835814,103.761248893,0.0,309.996,1.28906835835,103.76316723,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:41:32,True,1.29121495698,103.760313886,0.0514444,83.996,1.29106037378,103.760247616,0.0514444,0.0,1.2902173394,103.761185418,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092136228,103.760471334,0.0514444,278.998,1.29072502522,103.760782224,0.0,0.0,1.28805609026,103.762496281,3.90978,0.0,1.29014905149,103.759898445,0.0514444,355.995,1.29080538093,103.760614473,0.102889,33.9972,1.29082751167,103.760076102,0.0514444,121.998,1.29083724423,103.760139535,0.102889,300.998,1.29025835814,103.761248893,0.0,309.996,1.2890650266,103.76316723,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:41:42,True,1.29121719351,103.760311535,0.0514444,83.996,1.29106502585,103.760247229,0.0,0.0,1.29021406527,103.761191499,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092314419,103.760474581,0.0514444,278.998,1.29074169192,103.760757224,0.0,0.0,1.28782638411,103.76272826,4.11556,0.0,1.29014891483,103.759904912,0.0514444,355.995,1.2908057937,103.76061127,0.0514444,36.9965,1.29082751167,103.760076102,0.0514444,121.998,1.29083835891,103.760130559,0.0,298.998,1.29025835814,103.761248893,0.0,309.996,1.28906335962,103.76316723,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:41:52,True,1.2912047257,103.760320152,0.102889,83.996,1.29106502585,103.760247229,0.0514444,0.0,1.2902132773,103.76119908,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092470308,103.760477415,0.0514444,278.998,1.29072502475,103.760768895,0.0,0.0,1.28765506643,103.762962149,4.11556,0.0,1.29014883768,103.759908606,0.0514444,355.995,1.29080657082,103.760609533,0.0514444,36.9965,1.2908305432,103.760077568,0.0514444,120.998,1.29083835891,103.760130559,0.0,298.998,1.29025835814,103.761248893,0.0,309.996,1.2890566917,103.76316723,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:42:02,True,1.29119502573,103.760303892,0.0514444,83.996,1.29108121867,103.760245728,0.0514444,0.0,1.29020859632,103.761193465,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092507376,103.760470483,0.0514444,279.998,1.29072169247,103.76075389,0.0,0.0,1.28721326058,103.763444085,4.63,0.0,1.29014870102,103.759915082,0.0514444,355.995,1.29079973984,103.760618703,0.0514444,39.9957,1.2908266331,103.760081069,0.0514444,119.998,1.2908286289,103.760138763,0.102889,297.999,1.29025835814,103.761248893,0.0,309.996,1.2890566917,103.76316723,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:42:12,True,1.29119412456,103.760294179,0.0514444,83.996,1.29107454622,103.760242394,0.0514444,0.0,1.29019600438,103.761188428,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092655096,103.76047337,0.0514444,279.998,1.29073502586,103.76074723,0.0,0.0,1.28707354209,103.763728507,4.63,0.0,1.29014863269,103.759918311,0.0514444,355.995,1.29080167389,103.760616096,0.0514444,39.9957,1.2908277554,103.760100145,0.0514444,118.998,1.29083336018,103.760130559,0.0,295.999,1.29025835814,103.761248893,0.0,309.996,1.2890566917,103.76316723,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335904,103.761817223,0.0,0.0,1.58825,0.0,2.11184839491,120.998,2023-05-15 20:42:22,True,1.29121169188,103.760325557,0.0,83.996,1.29107802783,103.760234497,0.0514444,0.0,1.29019255119,103.761188323,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29091585529,103.760458883,0.0514444,280.997,1.29074002656,103.760740561,0.0,0.0,1.28684016398,103.764219483,4.83578,0.0,1.29014856436,103.759921549,0.0514444,355.995,1.29081353668,103.760605812,0.0514444,39.9957,1.29083690498,103.760099022,0.0514444,116.999,1.29083266286,103.760141211,0.0514444,294.999,1.29025835814,103.761248893,0.0,309.996,1.28906669206,103.763187228,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335939,103.761700561,0.0,0.0,1.43117,0.0,2.11184839491,120.998,2023-05-15 20:42:32,True,1.29121169188,103.760325557,0.0,83.996,1.29106912983,103.760232031,0.0514444,0.0,1.29018977139,103.761187569,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092210826,103.760463051,0.0514444,281.997,1.29073669295,103.760750555,0.0,0.0,1.28670746677,103.764443876,4.83578,0.0,1.29014841889,103.759928481,0.0514444,355.995,1.29081574674,103.760604118,0.0514444,39.9957,1.29083881474,103.760096407,0.0514444,116.999,1.29083445378,103.760149591,0.154333,294.0,1.29025835814,103.761248893,0.0,309.996,1.28907002602,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335939,103.761700561,0.0,0.0,1.43117,0.0,2.11184839491,120.998,2023-05-15 20:42:42,True,1.29121188392,103.760324364,0.0514444,83.996,1.29106842949,103.760219817,0.0514444,0.0,1.29018784836,103.761189587,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092376874,103.760466359,0.0514444,281.997,1.29072002584,103.760763893,0.0,0.0,1.28652616415,103.764792522,4.83578,0.0,1.29014835055,103.759931719,0.0514444,355.995,1.29081869644,103.760601863,0.0514444,39.9957,1.29083332854,103.760109982,0.0514444,114.999,1.2908399778,103.76014408,0.0514444,293.0,1.29025835814,103.761248893,0.0,309.996,1.28907002602,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335939,103.761700561,0.0,0.0,1.43117,0.0,2.11184839491,120.998,2023-05-15 20:42:52,True,1.29121966263,103.760330058,0.0514444,83.996,1.29106522619,103.760230917,0.0514444,0.0,1.29017956904,103.761200266,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092169267,103.760448897,0.0,281.997,1.29071836004,103.760797229,0.0,0.0,1.2862404473,103.765355927,4.93867,0.0,1.29014828222,103.759934948,0.0514444,355.995,1.29083666371,103.76057968,0.102889,40.9955,1.29082663226,103.760119397,0.0514444,113.0,1.29083669205,103.760133893,0.0514444,293.0,1.29025835814,103.761248893,0.0,309.996,1.28907335822,103.763200556,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335939,103.761700561,0.0,0.0,1.43117,0.0,2.11184839491,120.998,2023-05-15 20:43:02,True,1.29122227014,103.760329066,0.0514444,83.996,1.29107012114,103.760230732,0.0514444,0.0,1.290179962,103.761198774,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092169267,103.760448897,0.0,281.997,1.29073502529,103.760793894,0.0,0.0,1.28609093809,103.765689637,4.93867,0.0,1.29034965288,103.760233732,0.257222,355.995,1.2908432189,103.760576178,0.102889,40.9955,1.29084054179,103.760109236,0.0514444,111.995,1.2908380107,103.760148503,0.102889,290.995,1.29025835814,103.761248893,0.0,309.996,1.28907335822,103.763200556,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335939,103.761700561,0.0,0.0,1.43117,0.0,2.11184839491,120.998,2023-05-15 20:43:12,True,1.29122300088,103.760326741,0.0514444,83.996,1.29107358726,103.760221843,0.0514444,0.0,1.29017696605,103.761204329,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29093157975,103.760449371,0.0514444,281.997,1.29074335972,103.760780556,0.0,0.0,1.28578661185,103.766227858,4.88722,0.0,1.29036381035,103.760241726,0.257222,355.995,1.2908288596,103.760604715,0.0514444,38.996,1.29082611553,103.760117388,0.0514444,111.995,1.29083502549,103.760145564,0.0,289.995,1.29025835814,103.761248893,0.0,309.996,1.28908002614,103.763200556,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335939,103.761700561,0.0,0.0,1.43117,0.0,2.11184839491,120.998,2023-05-15 20:43:22,True,1.29122648935,103.760325451,0.0514444,83.996,1.29107018474,103.76021879,0.0514444,0.0,1.29016937299,103.761203768,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29093434187,103.760449774,0.0514444,281.997,1.29074835827,103.760775563,0.0,0.0,1.28569937429,103.766482382,4.88722,0.0,1.29039010499,103.760256572,0.257222,355.995,1.29083146049,103.760603714,0.0514444,38.996,1.29082775373,103.760115142,0.0514444,110.995,1.29083502519,103.760137228,0.0,289.995,1.29025835814,103.761248893,0.0,309.996,1.28907669218,103.763200556,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335939,103.761700561,0.0,0.0,1.43117,0.0,2.11184839491,120.998,2023-05-15 20:43:32,True,1.29122169352,103.760318896,0.0514444,83.996,1.29107034383,103.760222028,0.0514444,0.0,1.29017014121,103.761199907,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092608196,103.760447379,0.0514444,281.997,1.2907400257,103.760778889,0.0,0.0,1.28548290065,103.767077312,4.73289,0.0,1.29040628715,103.760265706,0.257222,355.995,1.29083458656,103.760594079,0.0514444,38.996,1.29082502499,103.760122223,0.0,109.995,1.29083502513,103.76013556,0.0,288.995,1.29025835814,103.761248893,0.0,309.996,1.28907669218,103.763200556,0.0514444,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335939,103.761700561,0.0,0.0,1.43117,0.0,2.11184839491,120.998,2023-05-15 20:43:42,True,1.29121793532,103.760309929,0.0514444,83.996,1.29107549284,103.760225897,0.0514444,0.0,1.29017064453,103.761197353,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.2909227768,103.760449985,0.0514444,281.997,1.29073002568,103.760768895,0.0,0.0,1.28535851678,103.767394288,4.73289,0.0,1.29042044461,103.76027369,0.257222,355.995,1.29082663395,103.76060296,0.0514444,37.9962,1.29082502499,103.760122223,0.0,109.995,1.29083502525,103.760138895,0.0,288.995,1.29025835814,103.761248893,0.0,309.996,1.289071693,103.763187228,0.0,0.0
METHI BHUM,9VBE4   ,9240457,SG,,CS,9661,564354000,1.28993335939,103.761700561,0.0,0.0,1.43117,0.0,2.11184839491,120.998,2023-05-15 20:43:52,True,1.29122083868,103.760308463,0.0514444,83.996,1.29107365586,103.760226187,0.0514444,0.0,1.29016975263,103.761200161,0.0514444,0.0,1.29102002687,103.760513889,0.0,0.0,1.29092196197,103.760446852,0.0514444,281.997,1.29072669276,103.760735559,0.0,0.0,1.2855011902,103.767457356,3.29244,0.0,1.29044876175,103.760289677,0.257222,355.995,1.29082944458,103.760601328,0.0514444,37.9962,1.29083108715,103.760100145,0.0514444,108.995,1.29083317535,103.760148433,0.102889,288.995,1.29025835814,103.761248893,0.0,309.996,1.28906855036,103.763164878,0.0514444,0.0
