name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_0,lon_tug_0,sog_tug_0,heading_tug_0,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9456484,lon_tug_9456484,sog_tug_9456484,heading_tug_9456484,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511882,lon_tug_9511882,sog_tug_9511882,heading_tug_9511882,lat_tug_9727687,lon_tug_9727687,sog_tug_9727687,heading_tug_9727687,lat_tug_9813709,lon_tug_9813709,sog_tug_9813709,heading_tug_9813709,lat_tug_9853682,lon_tug_9853682,sog_tug_9853682,heading_tug_9853682,lat_tug_9853694,lon_tug_9853694,sog_tug_9853694,heading_tug_9853694,lat_tug_9868417,lon_tug_9868417,sog_tug_9868417,heading_tug_9868417,lat_tug_9869617,lon_tug_9869617,sog_tug_9869617,heading_tug_9869617,lat_tug_9951616,lon_tug_9951616,sog_tug_9951616,heading_tug_9951616
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28960169247,103.761640562,0.0,0.0,3.59538,0.0,2.09439510239,119.998,2023-05-12 16:09:53,True,1.30743335896,103.753888891,0.0514444,0.0,1.29083814743,103.760392855,0.0514444,0.0,1.29098669278,103.760108897,0.0514444,0.0,1.29095698693,103.76053008,0.0514444,0.0,1.29085182815,103.760467695,0.0514444,0.0,1.29111679398,103.760282616,0.0514444,122.997,1.28771273444,103.761225825,0.617333,323.998,1.3040346223,103.719749413,1.33756,147.997,1.29089335999,103.760057226,0.0,128.996,1.29103502614,103.760227224,52.6277,301.998,1.29078835818,103.760685558,0.0,35.9967,1.2907712598,103.760491372,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669257,103.761673895,0.0,0.0,4.4855,0.0,2.09439510239,119.998,2023-05-12 16:10:03,True,1.47140669574,103.810515561,0.0,0.0,1.29083781196,103.760396541,0.0514444,0.0,1.290971827,103.760112855,0.0514444,0.0,1.29095188456,103.76053381,0.0514444,0.0,1.2908554315,103.760468616,0.0514444,0.0,1.29111753375,103.76028588,0.0514444,123.997,1.28772446461,103.761274367,0.617333,323.998,1.30393744533,103.71979259,1.44044,146.997,1.29088335811,103.760057226,0.0,128.996,1.29103502614,103.760227224,52.6277,301.998,1.29079502609,103.760685558,0.0,35.9967,1.29076999441,103.760484081,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28963669253,103.761707223,0.0,0.0,4.36332,0.0,2.09439510239,119.998,2023-05-12 16:10:13,True,1.29963398148,104.071665565,0.102889,0.0,1.29084965292,103.760393495,0.0514444,0.0,1.29096836002,103.760097227,0.0,0.0,1.29095921014,103.760525377,0.0514444,0.0,1.29086706279,103.760467607,0.0514444,0.0,1.29111327211,103.760275816,0.0514444,123.997,1.28774401416,103.76135527,0.617333,323.998,1.30371363172,103.719932095,1.90344,149.996,1.29090335906,103.760040562,0.0,127.996,1.29102002518,103.76021723,52.6277,300.998,1.29080002488,103.760687225,0.0,35.9967,1.2907674592,103.760469506,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28963669253,103.761707223,0.0,0.0,4.04916,0.0,2.09439510239,119.998,2023-05-12 16:10:23,True,1.23945135024,103.621024866,2.21211,0.0,1.29084931747,103.760397646,0.0514444,0.0,1.29096835822,103.760108889,0.0,0.0,1.29095874403,103.760518734,0.0514444,0.0,1.29087169325,103.760480558,0.0,0.0,1.29110808373,103.760282336,0.0514444,123.997,1.28775443925,103.761398424,0.617333,323.998,1.30353941432,103.720025416,2.46933,147.997,1.29090169208,103.760040562,0.0,127.996,1.2910250257,103.760205559,52.6277,300.998,1.29080002488,103.760687225,0.0,35.9967,1.2907661938,103.760462223,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669257,103.761673895,0.0,0.0,4.04916,0.0,2.09439510239,119.998,2023-05-12 16:10:33,True,1.2941079309,104.01242073,8.12822,0.0,1.2908448023,103.760398322,0.0514444,0.0,1.29096835822,103.760108889,0.0,0.0,1.29095281356,103.76051877,0.0514444,0.0,1.29087169325,103.760480558,0.0,0.0,1.29111133159,103.76028259,0.0514444,123.997,1.28776486656,103.761441569,0.617333,323.998,1.3032490883,103.72018565,3.39533,143.998,1.29089502667,103.760048889,0.0,127.996,1.29102836001,103.760215562,52.6277,300.998,1.29079502609,103.760685558,0.0,36.9965,1.2907649262,103.760454931,0.102889,35.9967
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669257,103.761673895,0.0,0.0,4.04916,0.0,2.09439510239,119.998,2023-05-12 16:10:43,True,1.28847495893,103.664020737,0.102889,0.0,1.29084787369,103.760403218,0.0514444,0.0,1.29096462281,103.760119752,0.102889,0.0,1.29094669304,103.760513891,0.0,0.0,1.29088172235,103.760500977,0.0514444,0.0,1.2911116917,103.76028889,0.0,122.997,1.28777529386,103.761484723,0.617333,323.998,1.30271957635,103.720513892,4.37278,141.998,1.29089336005,103.760058893,0.0,127.996,1.29103002676,103.760208893,52.6277,301.998,1.29079502609,103.760685558,0.0,36.9965,1.29079669257,103.760608893,0.0514444,36.9965
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28966669257,103.761673895,0.0,0.0,3.87463,0.0,2.09439510239,119.998,2023-05-12 16:10:53,True,1.32283835734,104.165257209,0.0,0.0,1.29082635745,103.760401376,0.0514444,0.0,1.29096979143,103.760116514,0.0514444,0.0,1.29094502612,103.760515558,0.0,0.0,1.29088363538,103.760466325,0.0514444,0.0,1.29111567742,103.760300745,0.0514444,123.997,1.2877948434,103.761565626,0.617333,323.998,1.30239982258,103.720662677,4.37278,131.995,1.29089669162,103.760053891,0.0,127.996,1.29102835984,103.760210561,52.6277,301.998,1.29079169208,103.760683891,0.0,36.9965,1.29079669257,103.760608893,0.0514444,36.9965
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28962669286,103.761707223,0.0,0.0,4.34587,0.0,2.09439510239,119.998,2023-05-12 16:11:03,True,1.32549098323,104.173802941,2.10922,0.0,1.29082635745,103.760401376,0.0514444,0.0,1.29096979143,103.760116514,0.0514444,0.0,1.29093150719,103.760520096,0.0514444,0.0,1.29087551024,103.760466352,0.0514444,0.0,1.29111335939,103.760308897,0.0,124.997,1.28780657135,103.761614168,0.617333,323.998,1.30212843336,103.720857448,4.37278,127.996,1.29089835854,103.760052224,0.0,127.996,1.29103169176,103.760215562,52.6277,301.998,1.29079169202,103.760682224,0.0,36.9965,1.29079669257,103.760608893,0.0514444,36.9965
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28962669286,103.761707223,0.0,0.0,4.34587,0.0,2.09439510239,119.998,2023-05-12 16:11:13,True,1.27005435387,103.866024504,0.0514444,0.0,1.29082635745,103.760401376,0.0514444,0.0,1.29096979143,103.760116514,0.0514444,0.0,1.29092936999,103.760522087,0.0514444,0.0,1.29087551024,103.760466352,0.0514444,0.0,1.29111335939,103.760308897,0.0,124.997,1.28781699865,103.761657322,0.617333,323.998,1.30212843336,103.720857448,4.37278,127.996,1.29089835854,103.760052224,0.0,127.996,1.29103169176,103.760215562,52.6277,301.998,1.29079169202,103.760682224,0.0,36.9965,1.29079669257,103.760608893,0.0514444,36.9965
ALS SUMIRE,9V2582  ,9153070,SG,,CS,14089,564391000,1.28962669286,103.761707223,0.0,0.0,4.34587,0.0,2.09439510239,119.998,2023-05-12 16:11:23,True,1.06010169056,103.311148902,0.0514444,0.0,1.29085218801,103.760404587,0.0514444,0.0,1.29096847539,103.760113022,0.0514444,0.0,1.29092565626,103.760521859,0.0514444,0.0,1.29087764664,103.760441923,0.0514444,0.0,1.29111512783,103.760305957,0.0,124.997,1.28782612089,103.761695071,0.617333,323.998,1.30157435522,103.721815978,4.83578,126.996,1.29089669138,103.760047222,0.0,129.996,1.29103669246,103.760208893,52.6277,302.997,1.29079335905,103.760683891,0.0,36.9965,1.29079669257,103.760608893,0.0514444,36.9965
